anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,payout,pnl
1789766650992,1789766666015,1789766700000,btc-updown-5m-1789766400,10.0,0.14,0.92,19.16,2.6824000000000003,17.627200000000002,0.0958,20.405400000000004,1.065,19.16,-1.2454000000000036
1789766666619,1789766681643,1789766700000,btc-updown-5m-1789766400,10.0,0.1,0.94,50.0,5.0,47.0,0.25,52.25,1.045,50.0,-2.25
1789766682038,1789766703624,1789766700000,btc-updown-5m-1789766400,10.0,0.09,0.5,67.38,6.0642,33.69,0.3369,40.0911,0.595,67.38,27.288899999999998
1789768449781,1789768464781,1789768500000,btc-updown-5m-1789768200,10.0,0.03,0.98,136.33,4.0899,133.60340000000002,0.6816500000000001,138.37495,1.015,136.33,-2.04495
1789768465395,1789768480396,1789768500000,btc-updown-5m-1789768200,10.0,0.03,0.98,16.33,0.48989999999999995,16.0034,0.08164999999999999,16.574949999999998,1.015,16.33,-0.24494999999999933
1789768481257,1789768496281,1789768500000,btc-updown-5m-1789768200,10.0,0.03,0.99,333.33333333333337,10.0,330.00000000000006,1.666666666666667,341.66666666666674,1.025,333.33333333333337,-8.333333333333371
1789768496797,1789768511816,1789768500000,btc-updown-5m-1789768200,10.0,0.02,0.58,146.0148471143382,2.920296942286764,84.68861132631615,0.730074235571691,88.33898250417461,0.605,146.0148471143382,57.6758646101636
1789768731390,1789768746406,1789768800000,btc-updown-5m-1789768500,10.0,0.04,0.97,134.99,5.3996,130.9403,0.67495,137.01485,1.015,134.99,-2.0248499999999865
1789768747005,1789768762014,1789768800000,btc-updown-5m-1789768500,10.0,0.04,0.97,167.23,6.6892,162.2131,0.83615,169.73845,1.015,167.23,-2.5084500000000105
1789768762883,1789768777900,1789768800000,btc-updown-5m-1789768500,10.0,0.04,0.97,157.14,6.2856,152.42579999999998,0.7857,159.49709999999996,1.015,157.14,-2.357099999999974
1789768778640,1789768793683,1789768800000,btc-updown-5m-1789768500,10.0,0.04,0.97,163.38218664259315,6.5352874657037265,158.48072104331536,0.8169109332129658,165.83291944223205,1.015,163.38218664259315,-2.4507327996388995
1789772608976,1789772624027,1789772700000,btc-updown-5m-1789772400,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,71.42857142857142,-1.0714285714285836
1789772624721,1789772639744,1789772700000,btc-updown-5m-1789772400,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,71.42857142857142,-1.0714285714285836
1789772640395,1789772655411,1789772700000,btc-updown-5m-1789772400,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,71.42857142857142,-1.0714285714285836
1789772656040,1789772671370,1789772700000,btc-updown-5m-1789772400,10.0,0.14,0.87,29.29,4.1006,25.4823,0.14645,29.72935,1.015,29.29,-0.439350000000001
1789772675638,1789772704942,1789772700000,btc-updown-5m-1789772400,10.0,0.14,0.45,71.42857142857142,10.0,32.14285714285714,0.3571428571428571,42.49999999999999,0.5950000000000001,71.42857142857142,28.928571428571423
1789773246231,1789773261256,1789773300000,btc-updown-5m-1789773000,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,200.0,-3.0
1789773261808,1789773276845,1789773300000,btc-updown-5m-1789773000,10.0,0.05,0.96,189.78,9.489,182.1888,0.9489000000000001,192.6267,1.015,189.78,-2.8466999999999985
1789773277565,1789773292573,1789773300000,btc-updown-5m-1789773000,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,200.0,-3.0
1789773293109,1789773308110,1789773300000,btc-updown-5m-1789773000,10.0,0.05,0.57,71.99554337936489,3.5997771689682447,41.037459726237984,0.35997771689682445,44.99721461210305,0.625,71.99554337936489,26.99832876726184
1789775849650,1789775864787,1789776000000,btc-updown-5m-1789775700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,125.0,-1.875
1789775865448,1789775880490,1789776000000,btc-updown-5m-1789775700,10.0,0.08,0.92,30.0,2.4,27.6,0.15,30.15,1.005,30.0,-0.14999999999999858
1789775880571,1789775895623,1789776000000,btc-updown-5m-1789775700,10.0,0.09,0.93,111.11111111111111,10.0,103.33333333333334,0.5555555555555556,113.8888888888889,1.025,111.11111111111111,-2.7777777777777857
1789775895623,1789775910697,1789776000000,btc-updown-5m-1789775700,10.0,0.08,0.91,58.27,4.6616,53.02570000000001,0.29135,57.97865000000001,0.995,58.27,0.2913499999999942
1789775911109,1789775926111,1789776000000,btc-updown-5m-1789775700,10.0,0.1,0.92,100.0,10.0,92.0,0.5,102.5,1.025,100.0,-2.5
1789775926111,1789775942036,1789776000000,btc-updown-5m-1789775700,10.0,0.09,0.92,25.0,2.25,23.0,0.125,25.375,1.015,25.0,-0.375
1789775942036,1789775957039,1789776000000,btc-updown-5m-1789775700,10.0,0.09,0.92,5.0,0.44999999999999996,4.6000000000000005,0.025,5.075000000000001,1.015,5.0,-0.07500000000000107
1789775958519,1789775973534,1789776000000,btc-updown-5m-1789775700,10.0,0.09,0.93,72.54,6.5286,67.46220000000001,0.3627,74.35350000000001,1.025,72.54,-1.8135000000000048
1789775974353,1789775989432,1789776000000,btc-updown-5m-1789775700,10.0,0.08,0.93,37.45,2.9960000000000004,34.828500000000005,0.18725000000000003,38.011750000000006,1.015,37.45,-0.5617500000000035
1789775990100,1789776005137,1789776000000,btc-updown-5m-1789775700,10.0,0.08,0.61,114.87696382975838,9.19015710638067,70.07494793615261,0.5743848191487919,79.83948986168207,0.695,114.87696382975838,35.03747396807631
1789776473231,1789776488249,1789776600000,btc-updown-5m-1789776300,10.0,0.07,0.94,20.0,1.4000000000000001,18.799999999999997,0.1,20.299999999999997,1.015,20.0,-0.29999999999999716
1789776489389,1789776504401,1789776600000,btc-updown-5m-1789776300,10.0,0.07,0.94,75.0,5.250000000000001,70.5,0.375,76.125,1.015,75.0,-1.125
1789776505354,1789776520396,1789776600000,btc-updown-5m-1789776300,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,142.85714285714283,-2.142857142857139
1789776520984,1789776536013,1789776600000,btc-updown-5m-1789776300,10.0,0.07,0.76,39.03,2.7321000000000004,29.6628,0.19515000000000002,32.59005,0.8350000000000001,39.03,6.439950000000003
1789776742369,1789776757412,1789776900000,btc-updown-5m-1789776600,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,71.42857142857142,-1.0714285714285836
1789776757979,1789776773003,1789776900000,btc-updown-5m-1789776600,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,71.42857142857142,-1.0714285714285836
1789776773161,1789776788181,1789776900000,btc-updown-5m-1789776600,10.0,0.14,0.98,71.42857142857142,10.0,69.99999999999999,0.3571428571428571,80.35714285714285,1.125,71.42857142857142,-8.92857142857143
1789776789162,1789776804221,1789776900000,btc-updown-5m-1789776600,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,333.33333333333337,-5.0
1789776804970,1789776820016,1789776900000,btc-updown-5m-1789776600,10.0,0.03,0.99,99.39819511502816,2.9819458534508447,98.40421316387787,0.4969909755751408,101.88314999290385,1.025,99.39819511502816,-2.484954877875694
1789777042133,1789777057146,1789777200000,btc-updown-5m-1789776900,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,83.33333333333334,-1.25
1789777057542,1789777072620,1789777200000,btc-updown-5m-1789776900,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,83.33333333333334,-1.25
1789777073111,1789777088254,1789777200000,btc-updown-5m-1789776900,10.0,0.12,0.88,83.33333333333334,10.0,73.33333333333334,0.41666666666666674,83.75000000000001,1.005,83.33333333333334,-0.4166666666666714
1789777089061,1789777104083,1789777200000,btc-updown-5m-1789776900,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,76.92307692307692,-1.1538461538461604
1789777104826,1789777119873,1789777200000,btc-updown-5m-1789776900,10.0,0.13,0.88,50.97,6.6261,44.8536,0.25485,51.73455,1.015,50.97,-0.7645499999999998
1789777119986,1789777135194,1789777200000,btc-updown-5m-1789776900,10.0,0.13,0.89,76.92307692307692,10.0,68.46153846153845,0.3846153846153846,78.84615384615384,1.025,76.92307692307692,-1.9230769230769198
1789777135702,1789777150726,1789777200000,btc-updown-5m-1789776900,10.0,0.12,0.89,55.0,6.6,48.95,0.275,55.825,1.015,55.0,-0.8250000000000028
1789777151211,1789777166251,1789777200000,btc-updown-5m-1789776900,10.0,0.12,0.9,83.33333333333334,10.0,75.00000000000001,0.41666666666666674,85.41666666666669,1.025,83.33333333333334,-2.083333333333343
1789777171918,1789777201129,1789777200000,btc-updown-5m-1789776900,10.0,0.11,0.58,50.0,5.5,28.999999999999996,0.25,34.75,0.695,50.0,15.25
1789777446719,1789777461792,1789777500000,btc-updown-5m-1789777200,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,250.0,-3.75
1789777462663,1789777477672,1789777500000,btc-updown-5m-1789777200,10.0,0.04,0.96,101.77,4.0708,97.69919999999999,0.50885,102.27884999999999,1.005,101.77,-0.5088499999999954
1789777477933,1789777492960,1789777500000,btc-updown-5m-1789777200,10.0,0.05,0.97,45.0,2.25,43.65,0.225,46.125,1.025,45.0,-1.125
1789777493786,1789777508789,1789777500000,btc-updown-5m-1789777200,10.0,0.04,0.44,142.9,5.716,62.876000000000005,0.7145,69.3065,0.485,142.9,73.5935
1789778339330,1789778354372,1789778400000,btc-updown-5m-1789778100,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,333.33333333333337,-5.0
1789778354971,1789778369985,1789778400000,btc-updown-5m-1789778100,10.0,0.03,0.98,209.71,6.2913,205.5158,1.04855,212.85565000000003,1.015,209.71,-3.1456500000000176
1789778370358,1789778385411,1789778400000,btc-updown-5m-1789778100,10.0,0.03,0.99,154.61714174019832,4.638514252205949,153.07097032279634,0.7730857087009916,158.48257028370327,1.025,154.61714174019832,-3.8654285435049474
1789778641299,1789778656576,1789778700000,btc-updown-5m-1789778400,10.0,0.08,0.93,36.58,2.9264,34.0194,0.1829,37.128699999999995,1.015,36.58,-0.5486999999999966
1789778656930,1789778671972,1789778700000,btc-updown-5m-1789778400,10.0,0.08,0.93,101.87,8.149600000000001,94.73910000000001,0.5093500000000001,103.39805000000001,1.015,101.87,-1.5280500000000075
1789778672737,1789778687775,1789778700000,btc-updown-5m-1789778400,10.0,0.08,0.92,10.0,0.8,9.200000000000001,0.05,10.050000000000002,1.005,10.0,-0.05000000000000249
1789778687874,1789778703092,1789778700000,btc-updown-5m-1789778400,10.0,0.09,0.47,53.0,4.77,24.91,0.265,29.945,0.565,53.0,23.055
1789779462445,1789779477479,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779478257,1789779493290,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779494134,1789779509247,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779509434,1789779524547,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779524714,1789779540153,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779540153,1789779558950,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779558950,1789779574199,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,90.9090909090909,-1.3636363636363598
1789779574437,1789779590282,1789779600000,btc-updown-5m-1789779300,10.0,0.11,0.9,70.95458130427883,7.8050039434706715,63.85912317385095,0.35477290652139415,72.01890002384302,1.015,70.95458130427883,-1.0643187195641843
1789781971768,1789781986790,1789782000000,btc-updown-5m-1789781700,10.0,0.03,0.98,140.35,4.2105,137.54299999999998,0.70175,142.45524999999998,1.015,140.35,-2.105249999999984
1789781987259,1789782002282,1789782000000,btc-updown-5m-1789781700,10.0,0.03,0.47,20.0,0.6,9.399999999999999,0.1,10.099999999999998,0.505,20.0,9.900000000000002
1789782234122,1789782249134,1789782300000,btc-updown-5m-1789782000,10.0,0.05,0.96,95.0,4.75,91.2,0.47500000000000003,96.425,1.015,95.0,-1.4249999999999972
1789782249722,1789782264742,1789782300000,btc-updown-5m-1789782000,10.0,0.05,0.96,100.0,5.0,96.0,0.5,101.5,1.015,100.0,-1.5
1789782265220,1789782280298,1789782300000,btc-updown-5m-1789782000,10.0,0.05,0.96,50.0,2.5,48.0,0.25,50.75,1.015,50.0,-0.75
1789782280692,1789782295759,1789782300000,btc-updown-5m-1789782000,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,200.0,-5.0
1789782296221,1789782311458,1789782300000,btc-updown-5m-1789782000,10.0,0.04,0.49,80.82,3.2327999999999997,39.6018,0.40409999999999996,43.238699999999994,0.535,80.82,37.5813
1789782393885,1789782408919,1789782600000,btc-updown-5m-1789782300,10.0,0.08,0.94,125.0,10.0,117.5,0.625,128.125,1.025,125.0,-3.125
1789782409345,1789782424699,1789782600000,btc-updown-5m-1789782300,10.0,0.07,0.94,92.32,6.4624,86.78079999999999,0.46159999999999995,93.70479999999999,1.015,92.32,-1.3847999999999985
1789782425007,1789782440061,1789782600000,btc-updown-5m-1789782300,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,142.85714285714283,-2.142857142857139
1789782440885,1789782455942,1789782600000,btc-updown-5m-1789782300,10.0,0.07,0.94,21.38,1.4966000000000002,20.097199999999997,0.1069,21.700699999999998,1.015,21.38,-0.32069999999999865
1789782456439,1789782471465,1789782600000,btc-updown-5m-1789782300,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,142.85714285714283,-3.5714285714285836
1789782472325,1789782487365,1789782600000,btc-updown-5m-1789782300,10.0,0.06,0.94,80.32,4.8191999999999995,75.50079999999998,0.40159999999999996,80.72159999999998,1.005,80.32,-0.40159999999998774
1789782488070,1789782503070,1789782600000,btc-updown-5m-1789782300,10.0,0.07,0.94,110.6670594058017,7.746694158406119,104.02703584145358,0.5533352970290085,112.3270652968887,1.015,110.6670594058017,-1.6600058910870104
1789783937540,1789783952637,1789784100000,btc-updown-5m-1789783800,10.0,0.13,0.88,21.86,2.8418,19.2368,0.1093,22.1879,1.015,21.86,-0.32789999999999964
1789783952637,1789783967656,1789784100000,btc-updown-5m-1789783800,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,76.92307692307692,-1.1538461538461604
1789783968337,1789783983367,1789784100000,btc-updown-5m-1789783800,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,76.92307692307692,-1.1538461538461604
1789783983786,1789783999489,1789784100000,btc-updown-5m-1789783800,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,76.92307692307692,-1.1538461538461604
1789783999489,1789784014509,1789784100000,btc-updown-5m-1789783800,10.0,0.13,0.97,76.92307692307692,10.0,74.61538461538461,0.3846153846153846,85.0,1.105,76.92307692307692,-8.07692307692308
1789784015164,1789784030169,1789784100000,btc-updown-5m-1789783800,10.0,0.04,0.96,182.93,7.317200000000001,175.6128,0.9146500000000001,183.84465,1.005,182.93,-0.9146499999999946
1789784030967,1789784046001,1789784100000,btc-updown-5m-1789783800,10.0,0.05,0.96,183.20532494688638,9.16026624734432,175.87711194901092,0.9160266247344319,185.95340482108966,1.015,183.20532494688638,-2.7480798742032846
1789789478077,1789789493131,1789789500000,btc-updown-5m-1789789200,10.0,0.02,0.98,23.0,0.46,22.54,0.115,23.115,1.005,23.0,-0.11499999999999844
1789789493618,1789789508629,1789789500000,btc-updown-5m-1789789200,10.0,0.03,0.6,188.3,5.649,112.98,0.9415000000000001,119.57050000000001,0.635,188.3,68.7295
1789789737087,1789789752112,1789789800000,btc-updown-5m-1789789500,10.0,0.04,0.97,108.58,4.3432,105.3226,0.5429,110.2087,1.015,108.58,-1.628699999999995
1789789752758,1789789767800,1789789800000,btc-updown-5m-1789789500,10.0,0.04,0.98,250.0,10.0,245.0,1.25,256.25,1.025,250.0,-6.25
1789789768542,1789789783618,1789789800000,btc-updown-5m-1789789500,10.0,0.03,0.98,295.0,8.85,289.1,1.475,299.42500000000007,1.015,295.0,-4.425000000000068
1789789784430,1789789799444,1789789800000,btc-updown-5m-1789789500,10.0,0.03,0.98,89.91145022691438,2.697343506807431,88.1132212223761,0.4495572511345719,91.2601219803181,1.015,89.91145022691438,-1.3486717534037211
1789790654068,1789790669092,1789790700000,btc-updown-5m-1789790400,10.0,0.06,0.95,166.66666666666669,10.0,158.33333333333334,0.8333333333333335,169.16666666666669,1.015,166.66666666666669,-2.5
1789790669601,1789790684640,1789790700000,btc-updown-5m-1789790400,10.0,0.06,0.95,166.66666666666669,10.0,158.33333333333334,0.8333333333333335,169.16666666666669,1.015,166.66666666666669,-2.5
1789790685205,1789790701761,1789790700000,btc-updown-5m-1789790400,10.0,0.06,0.44,63.0,3.78,27.72,0.315,31.815,0.505,63.0,31.185
1789790855772,1789790871020,1789791000000,btc-updown-5m-1789790700,10.0,0.07,0.94,23.58,1.6506,22.1652,0.11789999999999999,23.933699999999998,1.015,23.58,-0.3536999999999999
1789790871442,1789790886455,1789791000000,btc-updown-5m-1789790700,10.0,0.07,0.94,75.0,5.250000000000001,70.5,0.375,76.125,1.015,75.0,-1.125
1789790886919,1789790901956,1789791000000,btc-updown-5m-1789790700,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,142.85714285714283,-3.5714285714285836
1789790902272,1789790917298,1789791000000,btc-updown-5m-1789790700,10.0,0.06,0.95,85.53,5.1318,81.2535,0.42765000000000003,86.81295,1.015,85.53,-1.2829499999999996
1789790917471,1789790932477,1789791000000,btc-updown-5m-1789790700,10.0,0.06,0.96,166.66666666666669,10.0,160.0,0.8333333333333335,170.83333333333334,1.025,166.66666666666669,-4.166666666666657
1789790933171,1789790948204,1789791000000,btc-updown-5m-1789790700,10.0,0.05,0.96,191.79,9.5895,184.11839999999998,0.95895,194.66684999999995,1.015,191.79,-2.876849999999962
1789790948918,1789790963924,1789791000000,btc-updown-5m-1789790700,10.0,0.05,0.97,56.68319636971418,2.834159818485709,54.98270047862275,0.2834159818485709,58.10027627895703,1.025,56.68319636971418,-1.417079909242851
1789790979762,1789791000686,1789791000000,btc-updown-5m-1789790700,10.0,0.04,0.38,0.5493613218404504,0.021974452873618017,0.20875730229937114,0.002746806609202252,0.23347856178219142,0.425,0.5493613218404504,0.315882760058259
1789792960938,1789792975989,1789793100000,btc-updown-5m-1789792800,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,250.0,-3.75
1789792975989,1789792991052,1789793100000,btc-updown-5m-1789792800,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,250.0,-3.75
1789792991942,1789793007000,1789793100000,btc-updown-5m-1789792800,10.0,0.04,0.98,231.68110291950157,9.267244116780063,227.04748086111152,1.1584055145975078,237.4731304924891,1.025,231.68110291950157,-5.792027572987536
1789793621770,1789793636782,1789793700000,btc-updown-5m-1789793400,10.0,0.06,0.96,166.66666666666669,10.0,160.0,0.8333333333333335,170.83333333333334,1.025,166.66666666666669,-4.166666666666657
1789793637465,1789793652769,1789793700000,btc-updown-5m-1789793400,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,200.0,-3.0
1789793653292,1789793668345,1789793700000,btc-updown-5m-1789793400,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,200.0,-3.0
1789793669045,1789793684048,1789793700000,btc-updown-5m-1789793400,10.0,0.05,0.96,150.59953620023472,7.529976810011736,144.57555475222532,0.7529976810011736,152.85852924323822,1.015,150.59953620023472,-2.2589930430034997
1789795148931,1789795163970,1789795200000,btc-updown-5m-1789794900,10.0,0.14,0.87,51.95,7.2730000000000015,45.1965,0.25975000000000004,52.72925,1.015,51.95,-0.7792499999999976
1789795164381,1789795179439,1789795200000,btc-updown-5m-1789794900,10.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,20.72,-0.3108000000000004
1789795180243,1789795195267,1789795200000,btc-updown-5m-1789794900,10.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,20.72,-0.3108000000000004
1789795196135,1789795211186,1789795200000,btc-updown-5m-1789794900,10.0,0.14,0.31,71.42857142857142,10.0,22.14285714285714,0.3571428571428571,32.49999999999999,0.455,71.42857142857142,38.92857142857142
1789795680632,1789795695676,1789795800000,btc-updown-5m-1789795500,10.0,0.14,0.87,68.85,9.639,59.899499999999996,0.34425,69.88275,1.015,68.85,-1.0327500000000072
1789795696407,1789795711443,1789795800000,btc-updown-5m-1789795500,10.0,0.14,0.87,15.0,2.1,13.05,0.075,15.225,1.015,15.0,-0.22499999999999964
1789795712312,1789795727312,1789795800000,btc-updown-5m-1789795500,10.0,0.14,0.91,71.42857142857142,10.0,64.99999999999999,0.3571428571428571,75.35714285714285,1.055,71.42857142857142,-3.9285714285714306
1789795727818,1789795742850,1789795800000,btc-updown-5m-1789795500,10.0,0.11,0.91,90.9090909090909,10.0,82.72727272727273,0.45454545454545453,93.18181818181819,1.025,90.9090909090909,-2.2727272727272805
1789795743660,1789795758687,1789795800000,btc-updown-5m-1789795500,10.0,0.1,0.91,100.0,10.0,91.0,0.5,101.5,1.015,100.0,-1.5
1789797233002,1789797248010,1789797300000,btc-updown-5m-1789797000,10.0,0.04,0.97,240.18,9.6072,232.9746,1.2009,243.7827,1.015,240.18,-3.6026999999999987
1789797248563,1789797263572,1789797300000,btc-updown-5m-1789797000,10.0,0.04,0.98,250.0,10.0,245.0,1.25,256.25,1.025,250.0,-6.25
1789797264072,1789797279237,1789797300000,btc-updown-5m-1789797000,10.0,0.03,0.98,234.85958709940064,7.045787612982019,230.16239535741263,1.1742979354970033,238.38248090589167,1.015,234.85958709940064,-3.5228938064910267
1789797752481,1789797767525,1789797900000,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789797767944,1789797782960,1789797900000,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789797783373,1789797798492,1789797900000,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789797798934,1789797813934,1789797900000,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789797814456,1789797829658,1789797900000,btc-updown-5m-1789797600,10.0,0.09,0.93,90.0,8.1,83.7,0.45,92.25,1.025,90.0,-2.25
1789797830523,1789797845551,1789797900000,btc-updown-5m-1789797600,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,125.0,-1.875
1789797846023,1789797861073,1789797900000,btc-updown-5m-1789797600,10.0,0.08,0.94,48.113954567115734,3.849116365369259,45.22711729308879,0.24056977283557868,49.31680343129363,1.025,48.113954567115734,-1.202848864177895
1789797861492,1789797876564,1789797900000,btc-updown-5m-1789797600,10.0,0.07,0.94,1.6211885505840204,0.11348319854088144,1.5239172375489791,0.008105942752920103,1.6455063788427808,1.015,1.6211885505840204,-0.024317828258760388
1789798046133,1789798061196,1789798200000,btc-updown-5m-1789797900,10.0,0.1,0.91,36.02,3.6020000000000003,32.778200000000005,0.1801,36.560300000000005,1.015,36.02,-0.540300000000002
1789798061882,1789798076925,1789798200000,btc-updown-5m-1789797900,10.0,0.1,0.92,100.0,10.0,92.0,0.5,102.5,1.025,100.0,-2.5
1789798077631,1789798092645,1789798200000,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789798093116,1789798108156,1789798200000,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
1789798108572,1789798123583,1789798200000,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,111.11111111111111,-1.6666666666666714
