anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,payout,pnl
1789784015164,1789784030169,1789784100000,btc-updown-5m-1789783800,20.0,0.04,0.96,0.3441060485106013,0.013764241940424051,0.3303418065701772,0.0017205302425530064,0.34582657875315426,1.005,0.3441060485106013,-0.0017205302425529756
1789784046321,1789784061353,1789784100000,btc-updown-5m-1789783800,20.0,0.05,0.95,0.9450905286238168,0.047254526431190845,0.8978360021926259,0.004725452643119084,0.9498159812669359,1.005,0.9450905286238168,-0.004725452643119077
1789789478077,1789789493131,1789789500000,btc-updown-5m-1789789200,20.0,0.02,0.98,23.0,0.46,22.54,0.115,23.115,1.005,23.0,-0.11499999999999844
1789789493618,1789789508629,1789789500000,btc-updown-5m-1789789200,20.0,0.03,0.6,188.3,5.649,112.98,0.9415000000000001,119.57050000000001,0.635,188.3,68.7295
1789789737087,1789789752112,1789789800000,btc-updown-5m-1789789500,20.0,0.04,0.97,108.58,4.3432,105.3226,0.5429,110.2087,1.015,108.58,-1.628699999999995
1789789752758,1789789767800,1789789800000,btc-updown-5m-1789789500,20.0,0.04,0.98,374.87,14.9948,367.3726,1.87435,384.24174999999997,1.025,374.87,-9.371749999999963
1789790654068,1789790669092,1789790700000,btc-updown-5m-1789790400,20.0,0.06,0.95,333.33333333333337,20.0,316.6666666666667,1.666666666666667,338.33333333333337,1.015,333.33333333333337,-5.0
1789790669601,1789790684640,1789790700000,btc-updown-5m-1789790400,20.0,0.06,0.95,131.28891532449177,7.877334919469506,124.72446955826717,0.6564445766224588,133.25824905435914,1.015,131.28891532449177,-1.9693337298673725
1789790855772,1789790871020,1789791000000,btc-updown-5m-1789790700,20.0,0.07,0.94,23.58,1.6506,22.1652,0.11789999999999999,23.933699999999998,1.015,23.58,-0.3536999999999999
1789790871442,1789790886455,1789791000000,btc-updown-5m-1789790700,20.0,0.07,0.94,75.0,5.250000000000001,70.5,0.375,76.125,1.015,75.0,-1.125
1789790886919,1789790901956,1789791000000,btc-updown-5m-1789790700,20.0,0.07,0.95,226.63,15.8641,215.2985,1.13315,232.29575,1.025,226.63,-5.665750000000003
1789790902272,1789790917298,1789791000000,btc-updown-5m-1789790700,20.0,0.06,0.95,85.53,5.1318,81.2535,0.42765000000000003,86.81295,1.015,85.53,-1.2829499999999996
1789790917471,1789790932477,1789791000000,btc-updown-5m-1789790700,20.0,0.06,0.96,8.702970025761902,0.522178201545714,8.354851224731425,0.043514850128809505,8.920544276405948,1.025,8.702970025761902,-0.21757425064404678
1789792960938,1789792975989,1789793100000,btc-updown-5m-1789792800,20.0,0.04,0.97,411.4321128469353,16.45728451387741,399.0891494615272,2.0571605642346764,417.6035945396393,1.015,411.4321128469353,-6.171481692703992
1789793621770,1789793636782,1789793700000,btc-updown-5m-1789793400,20.0,0.06,0.96,333.33333333333337,20.0,320.0,1.666666666666667,341.6666666666667,1.025,333.33333333333337,-8.333333333333314
1789793637465,1789793652769,1789793700000,btc-updown-5m-1789793400,20.0,0.05,0.96,57.59131806020991,2.8795659030104956,55.287665337801506,0.28795659030104953,58.45518783111305,1.015,57.59131806020991,-0.8638697709031433
