anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,status,payout,pnl
1789801421779,1789801436809,1789801500000,btc-updown-5m-1789801200,20.0,0.13,0.88,153.84615384615384,20.0,135.3846153846154,0.7692307692307692,156.15384615384616,1.015,SETTLED,153.84615384615384,-2.307692307692321
1789801452262,1789801482053,1789801500000,btc-updown-5m-1789801200,20.0,0.01,0.999,7.0,0.07,6.993,0.035,7.098000000000001,1.0139999999999998,SETTLED,7.0,-0.09800000000000075
1789801482053,1789801497130,1789801500000,btc-updown-5m-1789801200,20.0,0.002,0.999,1.0,0.002,0.999,0.005,1.0059999999999998,1.0059999999999998,SETTLED,1.0,-0.005999999999999783
1789801497642,1789801512702,1789801500000,btc-updown-5m-1789801200,20.0,0.01,0.5,24.68,0.2468,12.34,0.1234,12.7102,0.515,SETTLED,24.68,11.9698
1789802332385,1789802347461,1789802400000,btc-updown-5m-1789802100,20.0,0.02,0.99,441.0,8.82,436.59,2.205,447.61499999999995,1.015,SETTLED,441.0,-6.614999999999952
1789802347818,1789802362854,1789802400000,btc-updown-5m-1789802100,20.0,0.02,0.99,299.3887156888911,5.987774313777822,296.39482853200224,1.4969435784444556,303.87954642422454,1.015,SETTLED,299.3887156888911,-4.490830735333418
1789803252089,1789803267142,1789803300000,btc-updown-5m-1789803000,20.0,0.02,0.99,365.93,7.3186,362.2707,1.82965,371.41895,1.015,SETTLED,365.93,-5.4889499999999884
1789803267765,1789803282791,1789803300000,btc-updown-5m-1789803000,20.0,0.02,0.99,320.65,6.412999999999999,317.4435,1.6032499999999998,325.45975,1.015,SETTLED,320.65,-4.809750000000008
1789803283589,1789803298598,1789803300000,btc-updown-5m-1789803000,20.0,0.02,0.95,41.41281819383599,0.8282563638767197,39.342177284144185,0.20706409096917994,40.37749773899009,0.975,SETTLED,41.41281819383599,1.0353204548459018
1789803840968,1789803855981,1789803900000,btc-updown-5m-1789803600,20.0,0.07,0.95,176.59,12.361300000000002,167.7605,0.88295,181.00475,1.025,SETTLED,176.59,-4.414749999999998
1789803856815,1789803871850,1789803900000,btc-updown-5m-1789803600,20.0,0.06,0.95,57.0,3.42,54.15,0.28500000000000003,57.855,1.015,SETTLED,57.0,-0.8549999999999969
1789803872444,1789803887459,1789803900000,btc-updown-5m-1789803600,20.0,0.06,0.96,28.57,1.7142,27.4272,0.14285,29.284249999999997,1.025,SETTLED,28.57,-0.7142499999999963
1789803888167,1789803903194,1789803900000,btc-updown-5m-1789803600,20.0,0.05,0.49,34.65,1.7325,16.9785,0.17325,18.884249999999998,0.545,SETTLED,34.65,15.76575
1789804338110,1789804353130,1789804500000,btc-updown-5m-1789804200,20.0,0.11,0.9,100.83,11.0913,90.747,0.50415,102.34245,1.015,SETTLED,100.83,-1.5124500000000012
1789804353466,1789804368518,1789804500000,btc-updown-5m-1789804200,20.0,0.11,0.91,127.81,14.0591,116.3071,0.63905,131.00525,1.025,SETTLED,127.81,-3.1952499999999873
1789804368957,1789804383964,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.91,200.0,20.0,182.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789804384627,1789804399656,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.91,140.0,14.0,127.4,0.7000000000000001,142.1,1.015,SETTLED,140.0,-2.0999999999999943
1789804400479,1789804415524,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.91,15.0,1.5,13.65,0.075,15.225,1.015,SETTLED,15.0,-0.22499999999999964
1789804415524,1789804430542,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.91,40.42,4.042000000000001,36.7822,0.2021,41.026300000000006,1.015,SETTLED,40.42,-0.6063000000000045
1789804431172,1789804446218,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.92,95.84898576211816,9.584898576211817,88.18106690114871,0.47924492881059083,98.24521040617111,1.025,SETTLED,95.84898576211816,-2.3962246440529498
1789804726919,1789804741930,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,133.99,18.758600000000005,116.57130000000001,0.66995,135.99985,1.015,SETTLED,133.99,-2.00985
1789804742259,1789804757274,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789804757798,1789804772818,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789804773614,1789804788689,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789804789600,1789804804693,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.41,5.0,0.7000000000000001,2.05,0.025,2.775,0.555,SETTLED,5.0,2.225
1789805230944,1789805246012,1789805400000,btc-updown-5m-1789805100,20.0,0.09,0.93,222.22222222222223,20.0,206.66666666666669,1.1111111111111112,227.7777777777778,1.025,SETTLED,222.22222222222223,-5.555555555555571
1789805246488,1789805261582,1789805400000,btc-updown-5m-1789805100,20.0,0.08,0.93,250.0,20.0,232.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789805262059,1789805277244,1789805400000,btc-updown-5m-1789805100,20.0,0.08,0.93,206.56,16.5248,192.10080000000002,1.0328,209.65840000000003,1.015,SETTLED,206.56,-3.0984000000000265
1789805277848,1789805292882,1789805400000,btc-updown-5m-1789805100,20.0,0.08,0.93,13.822981796317585,1.1058385437054068,12.855373070575354,0.06911490898158792,14.030326523262348,1.015,SETTLED,13.822981796317585,-0.20734472694476302
1789805325030,1789805340046,1789805400000,btc-updown-5m-1789805100,20.0,0.07,0.96,9.25498596507212,0.6478490175550484,8.884786526469235,0.0462749298253606,9.578910473849643,1.035,SETTLED,9.25498596507212,-0.3239245087775231
1789805542424,1789805557595,1789805700000,btc-updown-5m-1789805400,20.0,0.14,0.87,133.32,18.6648,115.9884,0.6666,135.3198,1.015,SETTLED,133.32,-1.9997999999999934
1789805558224,1789805573303,1789805700000,btc-updown-5m-1789805400,20.0,0.14,0.88,142.85714285714283,20.0,125.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789805573854,1789805588896,1789805700000,btc-updown-5m-1789805400,20.0,0.13,0.88,24.84,3.2292,21.8592,0.1242,25.2126,1.015,SETTLED,24.84,-0.3725999999999985
1789805589819,1789805604862,1789805700000,btc-updown-5m-1789805400,20.0,0.13,0.88,73.02,9.4926,64.2576,0.3651,74.11529999999999,1.015,SETTLED,73.02,-1.0952999999999946
1789805605838,1789805620852,1789805700000,btc-updown-5m-1789805400,20.0,0.13,0.89,101.0,13.13,89.89,0.505,103.52499999999999,1.025,SETTLED,101.0,-2.5249999999999915
1789805621581,1789805636625,1789805700000,btc-updown-5m-1789805400,20.0,0.12,0.9,154.25,18.509999999999998,138.82500000000002,0.77125,158.10625000000002,1.025,SETTLED,154.25,-3.856250000000017
1789805637244,1789805652370,1789805700000,btc-updown-5m-1789805400,20.0,0.11,0.91,52.97040386610446,5.826744425271491,48.20306751815506,0.2648520193305223,54.29466396275707,1.025,SETTLED,52.97040386610446,-1.3242600966526084
1789806077239,1789806092252,1789806300000,btc-updown-5m-1789806000,20.0,0.06,0.94,12.0,0.72,11.28,0.06,12.06,1.005,SETTLED,12.0,-0.0600000000000005
1789806093481,1789806108503,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,181.0,12.670000000000002,170.14,0.905,183.715,1.015,SETTLED,181.0,-2.7150000000000034
1789806109665,1789806124685,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,271.64,19.0148,255.34159999999997,1.3581999999999999,275.71459999999996,1.015,SETTLED,271.64,-4.074599999999975
1789806125455,1789806140489,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,106.0,7.420000000000001,99.64,0.53,107.59,1.015,SETTLED,106.0,-1.5900000000000034
1789806140489,1789806155529,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.96,100.88207492018212,7.061745244412749,96.84679192337484,0.5044103746009106,104.4129475423885,1.035,SETTLED,100.88207492018212,-3.530872622206374
1789807145187,1789807160223,1789807200000,btc-updown-5m-1789806900,20.0,0.03,0.98,301.32,9.0396,295.29359999999997,1.5066,305.83979999999997,1.015,SETTLED,301.32,-4.519799999999975
1789807160877,1789807175935,1789807200000,btc-updown-5m-1789806900,20.0,0.03,0.98,352.98,10.5894,345.92040000000003,1.7649000000000001,358.27470000000005,1.015,SETTLED,352.98,-5.294700000000034
1789807176399,1789807191446,1789807200000,btc-updown-5m-1789806900,20.0,0.03,0.98,5.33647682819238,0.1600943048457714,5.229747291628532,0.0266823841409619,5.416523980615265,1.015,SETTLED,5.33647682819238,-0.0800471524228854
1789807740692,1789807755835,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,77.0,4.62,73.14999999999999,0.385,78.155,1.015,SETTLED,77.0,-1.1550000000000011
1789807756236,1789807771270,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,67.0,4.02,63.65,0.335,68.005,1.015,SETTLED,67.0,-1.0049999999999955
1789807772004,1789807787035,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,47.97,2.8781999999999996,45.5715,0.23985,48.68955,1.015,SETTLED,47.97,-0.7195499999999981
1789807787893,1789807802923,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.5,5.0,0.3,2.5,0.025,2.8249999999999997,0.5650000000000001,SETTLED,5.0,2.1750000000000003
1789808614267,1789808629300,1789808700000,btc-updown-5m-1789808400,20.0,0.07,0.94,91.72,6.420400000000001,86.21679999999999,0.4586,93.0958,1.015,SETTLED,91.72,-1.3757999999999981
1789808629850,1789808644866,1789808700000,btc-updown-5m-1789808400,20.0,0.07,0.93,84.0,5.880000000000001,78.12,0.42,84.42,1.005,SETTLED,84.0,-0.4200000000000017
1789808645270,1789808660309,1789808700000,btc-updown-5m-1789808400,20.0,0.08,0.93,250.0,20.0,232.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789808661188,1789808676201,1789808700000,btc-updown-5m-1789808400,20.0,0.08,0.93,218.27,17.4616,202.99110000000002,1.09135,221.54405000000003,1.015,SETTLED,218.27,-3.274050000000017
1789808676608,1789808691648,1789808700000,btc-updown-5m-1789808400,20.0,0.08,0.93,1.1244732870018974,0.08995786296015179,1.0457601569117647,0.005622366435009487,1.141340386306926,1.015,SETTLED,1.1244732870018974,-0.01686709930502861
1789808834562,1789808849578,1789809000000,btc-updown-5m-1789808700,20.0,0.08,0.93,250.0,20.0,232.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789808850009,1789808865055,1789809000000,btc-updown-5m-1789808700,20.0,0.08,0.93,250.0,20.0,232.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789808865438,1789808880482,1789809000000,btc-updown-5m-1789808700,20.0,0.08,0.93,147.08504323426922,11.766803458741538,136.78909020787037,0.7354252161713462,149.29131888278326,1.015,SETTLED,147.08504323426922,-2.206275648514037
1789809820251,1789809835290,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,99.0,1.98,98.01,0.495,100.48500000000001,1.015,SETTLED,99.0,-1.4850000000000136
1789809835939,1789809850985,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,85.37,1.7074,84.5163,0.42685,86.65055000000001,1.015,SETTLED,85.37,-1.2805500000000052
1789809851813,1789809866851,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,85.37,1.7074,84.5163,0.42685,86.65055000000001,1.015,SETTLED,85.37,-1.2805500000000052
1789809867060,1789809882085,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.98,20.37,0.40740000000000004,19.962600000000002,0.10185000000000001,20.47185,1.005,SETTLED,20.37,-0.10184999999999889
1789809882847,1789809897874,1789809900000,btc-updown-5m-1789809600,20.0,0.03,0.98,315.2,9.456,308.89599999999996,1.576,319.928,1.015,SETTLED,315.2,-4.728000000000009
1789809898574,1789809913592,1789809900000,btc-updown-5m-1789809600,20.0,0.03,0.62,50.6820636408442,1.520461909225326,31.422879457323404,0.253410318204221,33.196751684752954,0.655,SETTLED,50.6820636408442,17.485311956091245
1789811223161,1789811238196,1789811400000,btc-updown-5m-1789811100,20.0,0.04,0.97,343.0,13.72,332.71,1.715,348.145,1.015,SETTLED,343.0,-5.144999999999982
1789811239227,1789811254256,1789811400000,btc-updown-5m-1789811100,20.0,0.04,0.97,145.0,5.8,140.65,0.725,147.175,1.015,SETTLED,145.0,-2.1750000000000114
1789811254608,1789811269647,1789811400000,btc-updown-5m-1789811100,20.0,0.04,0.97,164.93087357089118,6.597234942835647,159.98294736376445,0.8246543678544559,167.40483667445457,1.015,SETTLED,164.93087357089118,-2.473963103563392
1789812735693,1789812750909,1789812900000,btc-updown-5m-1789812600,20.0,0.1,0.92,200.0,20.0,184.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789812751761,1789812766772,1789812900000,btc-updown-5m-1789812600,20.0,0.09,0.92,222.22222222222223,20.0,204.44444444444446,1.1111111111111112,225.55555555555557,1.015,SETTLED,222.22222222222223,-3.333333333333343
1789812767653,1789812782703,1789812900000,btc-updown-5m-1789812600,20.0,0.09,0.93,217.730570131016,19.59575131179144,202.4894302218449,1.08865285065508,223.17383438429144,1.025,SETTLED,217.730570131016,-5.44326425327543
1789813332015,1789813347049,1789813500000,btc-updown-5m-1789813200,20.0,0.12,0.89,166.66666666666669,20.0,148.33333333333334,0.8333333333333335,169.16666666666669,1.015,SETTLED,166.66666666666669,-2.5
1789813347551,1789813362569,1789813500000,btc-updown-5m-1789813200,20.0,0.12,0.88,158.0,18.96,139.04,0.79,158.79,1.005,SETTLED,158.0,-0.789999999999992
1789813363009,1789813378058,1789813500000,btc-updown-5m-1789813200,20.0,0.13,0.87,5.0,0.65,4.35,0.025,5.025,1.005,SETTLED,5.0,-0.025000000000000355
1789813378610,1789813393658,1789813500000,btc-updown-5m-1789813200,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789813394072,1789813409149,1789813500000,btc-updown-5m-1789813200,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789814859855,1789814874863,1789815000000,btc-updown-5m-1789814700,20.0,0.06,0.95,138.0,8.28,131.1,0.6900000000000001,140.07,1.015,SETTLED,138.0,-2.069999999999993
1789814875233,1789814890274,1789815000000,btc-updown-5m-1789814700,20.0,0.06,0.95,148.0,8.879999999999999,140.6,0.74,150.22,1.015,SETTLED,148.0,-2.219999999999999
1789814890696,1789814905761,1789815000000,btc-updown-5m-1789814700,20.0,0.06,0.95,217.0,13.02,206.14999999999998,1.085,220.255,1.015,SETTLED,217.0,-3.2549999999999955
1789814906455,1789814921466,1789815000000,btc-updown-5m-1789814700,20.0,0.06,0.95,108.38044686464146,6.502826811878487,102.96142452140938,0.5419022343232073,110.00615356761108,1.015,SETTLED,108.38044686464146,-1.625706702969623
1789815755019,1789815770038,1789815900000,btc-updown-5m-1789815600,20.0,0.06,0.95,129.43,7.7658000000000005,122.9585,0.64715,131.37145,1.015,SETTLED,129.43,-1.9414500000000032
1789815770408,1789815785424,1789815900000,btc-updown-5m-1789815600,20.0,0.06,0.95,140.2,8.411999999999999,133.18999999999997,0.701,142.30299999999997,1.015,SETTLED,140.2,-2.10299999999998
1789815785780,1789815800813,1789815900000,btc-updown-5m-1789815600,20.0,0.06,0.96,250.0,15.0,240.0,1.25,256.25,1.025,SETTLED,250.0,-6.25
1789815801396,1789815816436,1789815900000,btc-updown-5m-1789815600,20.0,0.05,0.96,82.1877409873193,4.109387049365965,78.90023134782653,0.4109387049365965,83.4205571021291,1.015,SETTLED,82.1877409873193,-1.2328161148097934
1789815864353,1789815879380,1789815900000,btc-updown-5m-1789815600,20.0,0.04,0.97,6.811295333983607,0.2724518133593443,6.606956473964099,0.03405647666991804,6.913464763993362,1.015,SETTLED,6.811295333983607,-0.10216943000975487
1789818541616,1789818556632,1789818600000,btc-updown-5m-1789818300,20.0,0.14,0.86,95.0,13.3,81.7,0.47500000000000003,95.475,1.005,SETTLED,95.0,-0.4749999999999943
1789819633534,1789819648567,1789819800000,btc-updown-5m-1789819500,20.0,0.11,0.9,78.24,8.606399999999999,70.416,0.3912,79.41359999999999,1.015,SETTLED,78.24,-1.1735999999999933
1789819648670,1789819663675,1789819800000,btc-updown-5m-1789819500,20.0,0.11,0.9,84.59,9.3049,76.131,0.42295000000000005,85.85885,1.015,SETTLED,84.59,-1.2688500000000005
1789819664151,1789819679189,1789819800000,btc-updown-5m-1789819500,20.0,0.11,0.9,9.12,1.0031999999999999,8.208,0.045599999999999995,9.2568,1.015,SETTLED,9.12,-0.13680000000000092
1789819679922,1789819694933,1789819800000,btc-updown-5m-1789819500,20.0,0.11,0.96,181.8181818181818,20.0,174.54545454545453,0.9090909090909091,195.45454545454544,1.075,SETTLED,181.8181818181818,-13.636363636363626
1789819695789,1789819710829,1789819800000,btc-updown-5m-1789819500,20.0,0.05,0.98,161.0,8.05,157.78,0.805,166.63500000000002,1.035,SETTLED,161.0,-5.635000000000019
1789819711405,1789819726440,1789819800000,btc-updown-5m-1789819500,20.0,0.03,0.98,66.96709548568354,2.009012864570506,65.62775357596988,0.33483547742841774,67.9716019179688,1.015,SETTLED,66.96709548568354,-1.004506432285254
1789819774421,1789819789446,1789819800000,btc-updown-5m-1789819500,20.0,0.03,0.98,3.712474249166996,0.11137422747500988,3.638224764183656,0.018562371245834982,3.768161362904501,1.015,SETTLED,3.712474249166996,-0.05568711373750501
1789820296441,1789820311459,1789820400000,btc-updown-5m-1789820100,20.0,0.14,0.87,50.0,7.000000000000001,43.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789820311976,1789820327017,1789820400000,btc-updown-5m-1789820100,20.0,0.14,0.87,137.79,19.2906,119.87729999999999,0.68895,139.85685,1.015,SETTLED,137.79,-2.0668500000000165
1789820327765,1789820342785,1789820400000,btc-updown-5m-1789820100,20.0,0.14,0.87,124.13,17.3782,107.9931,0.62065,125.99194999999999,1.015,SETTLED,124.13,-1.861949999999993
1789820343476,1789820358532,1789820400000,btc-updown-5m-1789820100,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789820359020,1789820374034,1789820400000,btc-updown-5m-1789820100,20.0,0.14,0.87,122.2532312292085,17.11545237208919,106.36031116941139,0.6112661561460425,124.08702969764663,1.015,SETTLED,122.2532312292085,-1.8337984684381325
1789820857124,1789820872164,1789821000000,btc-updown-5m-1789820700,20.0,0.07,0.94,159.42,11.1594,149.85479999999998,0.7970999999999999,161.8113,1.015,SETTLED,159.42,-2.391300000000001
1789820872775,1789820887849,1789821000000,btc-updown-5m-1789820700,20.0,0.07,0.94,247.0,17.290000000000003,232.17999999999998,1.235,250.70499999999998,1.015,SETTLED,247.0,-3.704999999999984
1789820888663,1789820903668,1789821000000,btc-updown-5m-1789820700,20.0,0.07,0.93,53.63,3.7541000000000007,49.8759,0.26815,53.89815,1.005,SETTLED,53.63,-0.26814999999999856
1789820904295,1789820919327,1789821000000,btc-updown-5m-1789820700,20.0,0.08,0.93,100.00050450723229,8.000040360578584,93.00046919172604,0.5000025225361615,101.50051207484078,1.015,SETTLED,100.00050450723229,-1.5000075676084919
1789820919859,1789820934863,1789821000000,btc-updown-5m-1789820700,20.0,0.08,0.93,0.31910121863253316,0.025528097490602652,0.29676413332825585,0.0015955060931626657,0.32388773691202116,1.015,SETTLED,0.31910121863253316,-0.004786518279488006
1789820981848,1789820996943,1789821000000,btc-updown-5m-1789820700,20.0,0.06,0.95,10.643635500009841,0.6386181300005904,10.11145372500935,0.05321817750004921,10.80329003250999,1.015,SETTLED,10.643635500009841,-0.1596545325001486
1789820997915,1789821012931,1789821000000,btc-updown-5m-1789820700,20.0,0.06,0.44,0.6129929662908032,0.03677957797744819,0.26971690516795344,0.003064964831454016,0.30956144797685564,0.505,SETTLED,0.6129929662908032,0.3034315183139476
1789821751938,1789821766968,1789821900000,btc-updown-5m-1789821600,20.0,0.13,0.88,43.86,5.7018,38.5968,0.2193,44.5179,1.015,SETTLED,43.86,-0.6578999999999979
1789821767602,1789821782638,1789821900000,btc-updown-5m-1789821600,20.0,0.13,0.89,133.87,17.403100000000002,119.1443,0.66935,137.21675000000002,1.025,SETTLED,133.87,-3.3467500000000143
1789821783052,1789821798124,1789821900000,btc-updown-5m-1789821600,20.0,0.12,0.89,105.0,12.6,93.45,0.525,106.575,1.015,SETTLED,105.0,-1.5750000000000028
1789821798634,1789821813696,1789821900000,btc-updown-5m-1789821600,20.0,0.12,0.89,100.0,12.0,89.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789821814319,1789821829330,1789821900000,btc-updown-5m-1789821600,20.0,0.12,0.89,100.0,12.0,89.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789821829773,1789821844823,1789821900000,btc-updown-5m-1789821600,20.0,0.12,0.89,50.0,6.0,44.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789821845389,1789821860474,1789821900000,btc-updown-5m-1789821600,20.0,0.12,0.89,11.318217446020116,1.358186093522414,10.073213526957904,0.05659108723010058,11.48799070771042,1.015,SETTLED,11.318217446020116,-0.16977326169030427
1789822338628,1789822353674,1789822500000,btc-updown-5m-1789822200,20.0,0.06,0.95,144.35,8.661,137.1325,0.72175,146.51524999999998,1.015,SETTLED,144.35,-2.165249999999986
1789822353977,1789822368977,1789822500000,btc-updown-5m-1789822200,20.0,0.06,0.95,38.0,2.28,36.1,0.19,38.57,1.015,SETTLED,38.0,-0.5700000000000003
1789822369568,1789822384600,1789822500000,btc-updown-5m-1789822200,20.0,0.06,0.93,24.68,1.4808,22.9524,0.1234,24.5566,0.995,SETTLED,24.68,0.12340000000000018
1789822384963,1789822400029,1789822500000,btc-updown-5m-1789822200,20.0,0.08,0.93,147.42,11.7936,137.1006,0.7371,149.63129999999998,1.015,SETTLED,147.42,-2.2112999999999943
1789822400617,1789822415663,1789822500000,btc-updown-5m-1789822200,20.0,0.08,0.93,92.42,7.3936,85.95060000000001,0.4621,93.80630000000002,1.015,SETTLED,92.42,-1.3863000000000198
1789822416318,1789822431323,1789822500000,btc-updown-5m-1789822200,20.0,0.08,0.92,67.42,5.3936,62.0264,0.3371,67.75710000000001,1.005,SETTLED,67.42,-0.3371000000000066
1789822431395,1789822446440,1789822500000,btc-updown-5m-1789822200,20.0,0.09,0.92,29.21435821891652,2.6292922397024867,26.8772095614032,0.1460717910945826,29.652573592200266,1.015,SETTLED,29.21435821891652,-0.4382153732837466
1789822446573,1789822461615,1789822500000,btc-updown-5m-1789822200,20.0,0.09,0.92,3.692008389510826,0.3322807550559743,3.39664771834996,0.018460041947554132,3.7473885153534887,1.015,SETTLED,3.692008389510826,-0.0553801258426625
1789823065912,1789823080951,1789823100000,btc-updown-5m-1789822800,20.0,0.08,0.93,21.47,1.7176,19.9671,0.10735,21.79205,1.015,SETTLED,21.47,-0.32205000000000084
1789823081485,1789823096519,1789823100000,btc-updown-5m-1789822800,20.0,0.08,0.94,100.0,8.0,94.0,0.5,102.5,1.025,SETTLED,100.0,-2.5
1789823097223,1789823112267,1789823100000,btc-updown-5m-1789822800,20.0,0.07,0.5,84.0,5.880000000000001,42.0,0.42,48.300000000000004,0.5750000000000001,SETTLED,84.0,35.699999999999996
1789823850775,1789823865809,1789824000000,btc-updown-5m-1789823700,20.0,0.04,0.97,205.04,8.2016,198.88879999999997,1.0252,208.1156,1.015,SETTLED,205.04,-3.0756000000000085
1789823866324,1789823881367,1789824000000,btc-updown-5m-1789823700,20.0,0.04,0.98,365.9007470592604,14.636029882370417,358.5827321180752,1.8295037352963022,375.04826573574195,1.025,SETTLED,365.9007470592604,-9.147518676481525
1789823960104,1789823975161,1789824000000,btc-updown-5m-1789823700,20.0,0.04,0.97,1.9088924283379993,0.07635569713351997,1.8516256554878594,0.009544462141689997,1.9375258147630694,1.015,SETTLED,1.9088924283379993,-0.028633386425070073
1789823975329,1789823990348,1789824000000,btc-updown-5m-1789823700,20.0,0.04,0.97,0.026712105504081218,0.0010684842201632487,0.02591074233895878,0.0001335605275204061,0.02711278708664244,1.015,SETTLED,0.026712105504081218,-0.00040068158256122144
1789824816763,1789824831797,1789824900000,btc-updown-5m-1789824600,20.0,0.07,0.94,3.39,0.23730000000000004,3.1866,0.01695,3.4408499999999997,1.015,SETTLED,3.39,-0.05084999999999962
1789824832776,1789824847798,1789824900000,btc-updown-5m-1789824600,20.0,0.07,0.95,152.0,10.64,144.4,0.76,155.8,1.025,SETTLED,152.0,-3.8000000000000114
1789824848630,1789824863708,1789824900000,btc-updown-5m-1789824600,20.0,0.06,0.96,139.69,8.3814,134.1024,0.69845,143.18224999999998,1.025,SETTLED,139.69,-3.4922499999999843
1789824864420,1789824879468,1789824900000,btc-updown-5m-1789824600,20.0,0.05,0.97,260.36162370141795,13.018081185070898,252.5507749903754,1.3018081185070898,266.8706642939534,1.025,SETTLED,260.36162370141795,-6.5090405925354275
1789825740860,1789825755877,1789825800000,btc-updown-5m-1789825500,20.0,0.05,0.94,100.18,5.009,94.1692,0.5009,99.6791,0.995,SETTLED,100.18,0.5009000000000015
1789825756626,1789825771638,1789825800000,btc-updown-5m-1789825500,20.0,0.07,0.94,80.0,5.6000000000000005,75.19999999999999,0.4,81.19999999999999,1.015,SETTLED,80.0,-1.1999999999999886
1789825772404,1789825787448,1789825800000,btc-updown-5m-1789825500,20.0,0.07,0.94,52.62,3.6834000000000002,49.462799999999994,0.2631,53.409299999999995,1.015,SETTLED,52.62,-0.7892999999999972
1789825788158,1789825803180,1789825800000,btc-updown-5m-1789825500,20.0,0.07,0.5,147.59,10.3313,73.795,0.73795,84.86425,0.5750000000000001,SETTLED,147.59,62.725750000000005
1789826019513,1789826034515,1789826100000,btc-updown-5m-1789825800,20.0,0.07,0.94,181.7,12.719000000000001,170.79799999999997,0.9085,184.42549999999997,1.015,SETTLED,181.7,-2.7254999999999825
1789826035275,1789826050307,1789826100000,btc-updown-5m-1789825800,20.0,0.07,0.94,248.42,17.389400000000002,233.51479999999998,1.2421,252.14629999999997,1.015,SETTLED,248.42,-3.7262999999999806
1789826051139,1789826066226,1789826100000,btc-updown-5m-1789825800,20.0,0.07,0.95,181.36093457209125,12.69526542004639,172.29288784348668,0.9068046728604563,185.89495793639352,1.025,SETTLED,181.36093457209125,-4.534023364302271
1789826677053,1789826692111,1789826700000,btc-updown-5m-1789826400,20.0,0.02,0.99,526.0,10.52,520.74,2.63,533.89,1.015,SETTLED,526.0,-7.889999999999986
1789826692760,1789826707771,1789826700000,btc-updown-5m-1789826400,20.0,0.02,0.64,116.49064984813164,2.329812996962633,74.55401590280425,0.5824532492406582,77.46628214900754,0.665,SETTLED,116.49064984813164,39.0243676991241
1789826845947,1789826860962,1789827000000,btc-updown-5m-1789826700,20.0,0.04,0.96,85.0,3.4,81.6,0.425,85.425,1.005,SETTLED,85.0,-0.42499999999999716
1789826861665,1789826876709,1789827000000,btc-updown-5m-1789826700,20.0,0.05,0.96,69.79,3.4895000000000005,66.9984,0.34895000000000004,70.83685000000001,1.015,SETTLED,69.79,-1.0468500000000063
1789826877030,1789826892316,1789827000000,btc-updown-5m-1789826700,20.0,0.05,0.97,400.0,20.0,388.0,2.0,410.0,1.025,SETTLED,400.0,-10.0
