anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,status,payout,pnl
1789776505354,1789776520396,1789776600000,btc-updown-5m-1789776300,50.0,0.07,0.94,356.7,24.969,335.29799999999994,1.7835,362.05049999999994,1.015,SETTLED,356.7,-5.350499999999954
1789776520984,1789776536013,1789776600000,btc-updown-5m-1789776300,50.0,0.07,0.76,39.03,2.7321000000000004,29.6628,0.19515000000000002,32.59005,0.8350000000000001,SETTLED,39.03,6.439950000000003
1789776742369,1789776757412,1789776900000,btc-updown-5m-1789776600,50.0,0.14,0.87,202.72,28.380800000000004,176.3664,1.0136,205.7608,1.015,SETTLED,202.72,-3.04079999999999
1789776757979,1789776773003,1789776900000,btc-updown-5m-1789776600,50.0,0.14,0.87,85.0,11.9,73.95,0.425,86.275,1.015,SETTLED,85.0,-1.2750000000000057
1789776773161,1789776788181,1789776900000,btc-updown-5m-1789776600,50.0,0.14,0.98,254.31235760718118,35.60373006500537,249.22611045503754,1.271561788035906,286.10140230807883,1.125,SETTLED,254.31235760718118,-31.789044700897648
1789776804970,1789776820016,1789776900000,btc-updown-5m-1789776600,50.0,0.03,0.99,5.134844155773489,0.15404532467320467,5.083495714215754,0.025674220778867447,5.2632152596678266,1.025,SETTLED,5.134844155773489,-0.12837110389433715
1789776820626,1789776835627,1789776900000,btc-updown-5m-1789776600,50.0,0.02,0.98,3.419750939418065,0.06839501878836131,3.351355920629704,0.017098754697090327,3.4368496941151556,1.005,SETTLED,3.419750939418065,-0.017098754697090435
1789777042133,1789777057146,1789777200000,btc-updown-5m-1789776900,50.0,0.12,0.89,85.0,10.2,75.65,0.425,86.275,1.015,SETTLED,85.0,-1.2750000000000057
1789777057542,1789777072620,1789777200000,btc-updown-5m-1789776900,50.0,0.12,0.89,110.0,13.2,97.9,0.55,111.65,1.015,SETTLED,110.0,-1.6500000000000057
1789777073111,1789777088254,1789777200000,btc-updown-5m-1789776900,50.0,0.12,0.88,355.3746414503778,42.644956974045336,312.72968447633247,1.776873207251889,357.15151465762966,1.005,SETTLED,355.3746414503778,-1.7768732072518674
1789777446719,1789777461792,1789777500000,btc-updown-5m-1789777200,50.0,0.04,0.97,299.27,11.970799999999999,290.2919,1.4963499999999998,303.75905,1.015,SETTLED,299.27,-4.48905000000002
1789777462663,1789777477672,1789777500000,btc-updown-5m-1789777200,50.0,0.04,0.96,101.77,4.0708,97.69919999999999,0.50885,102.27884999999999,1.005,SETTLED,101.77,-0.5088499999999954
1789777477933,1789777492960,1789777500000,btc-updown-5m-1789777200,50.0,0.05,0.97,45.0,2.25,43.65,0.225,46.125,1.025,SETTLED,45.0,-1.125
1789777493786,1789777508789,1789777500000,btc-updown-5m-1789777200,50.0,0.04,0.44,142.9,5.716,62.876000000000005,0.7145,69.3065,0.485,SETTLED,142.9,73.5935
1789778339330,1789778354372,1789778400000,btc-updown-5m-1789778100,50.0,0.03,0.98,398.82,11.964599999999999,390.8436,1.9941,404.8023,1.015,SETTLED,398.82,-5.982300000000009
1789778354971,1789778369985,1789778400000,btc-updown-5m-1789778100,50.0,0.03,0.98,196.19094870693652,5.885728461208095,192.2671297327978,0.9809547435346826,199.13381293754057,1.015,SETTLED,196.19094870693652,-2.9428642306040445
1789778386010,1789778401729,1789778400000,btc-updown-5m-1789778100,50.0,0.02,0.51,15.1374204636736,0.302748409273472,7.720084436473536,0.075687102318368,8.098519948065375,0.535,SETTLED,15.1374204636736,7.0389005156082245
1789778641299,1789778656576,1789778700000,btc-updown-5m-1789778400,50.0,0.08,0.93,36.58,2.9264,34.0194,0.1829,37.128699999999995,1.015,SETTLED,36.58,-0.5486999999999966
1789778656930,1789778671972,1789778700000,btc-updown-5m-1789778400,50.0,0.08,0.93,101.87,8.149600000000001,94.73910000000001,0.5093500000000001,103.39805000000001,1.015,SETTLED,101.87,-1.5280500000000075
1789778672737,1789778687775,1789778700000,btc-updown-5m-1789778400,50.0,0.08,0.92,10.0,0.8,9.200000000000001,0.05,10.050000000000002,1.005,SETTLED,10.0,-0.05000000000000249
1789778687874,1789778703092,1789778700000,btc-updown-5m-1789778400,50.0,0.09,0.47,53.0,4.77,24.91,0.265,29.945,0.565,SETTLED,53.0,23.055
1789779462445,1789779477479,1789779600000,btc-updown-5m-1789779300,50.0,0.11,0.9,454.54545454545456,50.0,409.0909090909091,2.272727272727273,461.3636363636364,1.015,SETTLED,454.54545454545456,-6.818181818181813
1789779478257,1789779493290,1789779600000,btc-updown-5m-1789779300,50.0,0.11,0.9,140.03340817425436,15.40367489916798,126.03006735682892,0.7001670408712718,142.13390929686815,1.015,SETTLED,140.03340817425436,-2.1005011226137924
1789781971768,1789781986790,1789782000000,btc-updown-5m-1789781700,50.0,0.03,0.98,140.35,4.2105,137.54299999999998,0.70175,142.45524999999998,1.015,SETTLED,140.35,-2.105249999999984
1789781987259,1789782002282,1789782000000,btc-updown-5m-1789781700,50.0,0.03,0.47,20.0,0.6,9.399999999999999,0.1,10.099999999999998,0.505,SETTLED,20.0,9.900000000000002
1789782234122,1789782249134,1789782300000,btc-updown-5m-1789782000,50.0,0.05,0.96,95.0,4.75,91.2,0.47500000000000003,96.425,1.015,SETTLED,95.0,-1.4249999999999972
1789782249722,1789782264742,1789782300000,btc-updown-5m-1789782000,50.0,0.05,0.96,100.0,5.0,96.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789782265220,1789782280298,1789782300000,btc-updown-5m-1789782000,50.0,0.05,0.96,50.0,2.5,48.0,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789782280692,1789782295759,1789782300000,btc-updown-5m-1789782000,50.0,0.05,0.97,373.41788494414465,18.670894247207233,362.2153483958203,1.8670894247207233,382.75333206774826,1.025,SETTLED,373.41788494414465,-9.335447123603615
1789782393885,1789782408919,1789782600000,btc-updown-5m-1789782300,50.0,0.08,0.94,377.0,30.16,354.38,1.885,386.425,1.025,SETTLED,377.0,-9.425000000000011
1789782409345,1789782424699,1789782600000,btc-updown-5m-1789782300,50.0,0.07,0.94,92.32,6.4624,86.78079999999999,0.46159999999999995,93.70479999999999,1.015,SETTLED,92.32,-1.3847999999999985
1789782425007,1789782440061,1789782600000,btc-updown-5m-1789782300,50.0,0.07,0.94,135.11110126660043,9.45777708866203,127.0044351906044,0.6755555063330022,137.13776778559944,1.015,SETTLED,135.11110126660043,-2.026666518999008
1789782472325,1789782487365,1789782600000,btc-updown-5m-1789782300,50.0,0.06,0.94,1.9817173664952206,0.11890304198971323,1.8628143245055073,0.009908586832476102,1.9916259533276968,1.005,SETTLED,1.9817173664952206,-0.009908586832476196
1789783937540,1789783952637,1789784100000,btc-updown-5m-1789783800,50.0,0.13,0.88,21.86,2.8418,19.2368,0.1093,22.1879,1.015,SETTLED,21.86,-0.32789999999999964
1789783952637,1789783967656,1789784100000,btc-updown-5m-1789783800,50.0,0.13,0.88,157.0,20.41,138.16,0.785,159.355,1.015,SETTLED,157.0,-2.3549999999999898
1789783968337,1789783983367,1789784100000,btc-updown-5m-1789783800,50.0,0.13,0.88,384.6153846153846,50.0,338.46153846153845,1.923076923076923,390.38461538461536,1.015,SETTLED,384.6153846153846,-5.769230769230774
1789783983786,1789783999489,1789784100000,btc-updown-5m-1789783800,50.0,0.13,0.88,30.469604753096746,3.961048617902577,26.813252182725137,0.15234802376548373,30.926648824393197,1.015,SETTLED,30.469604753096746,-0.4570440712964512
1789784015164,1789784030169,1789784100000,btc-updown-5m-1789783800,50.0,0.04,0.96,0.9759081679766024,0.039036326719064096,0.9368718412575383,0.004879540839883012,0.9807877088164854,1.005,SETTLED,0.9759081679766024,-0.0048795408398829565
1789784030967,1789784046001,1789784100000,btc-updown-5m-1789783800,50.0,0.05,0.96,9.203921447669693e-16,4.601960723834847e-17,8.835764589762905e-16,4.601960723834847e-18,9.341980269384739e-16,1.015,SETTLED,9.203921447669693e-16,-1.3805882171504586e-17
1789784046321,1789784061353,1789784100000,btc-updown-5m-1789783800,50.0,0.05,0.95,3.977658296629252,0.19888291483146261,3.7787753817977894,0.01988829148314626,3.9975465881123986,1.005,SETTLED,3.977658296629252,-0.019888291483146414
1789789478077,1789789493131,1789789500000,btc-updown-5m-1789789200,50.0,0.02,0.98,23.0,0.46,22.54,0.115,23.115,1.005,SETTLED,23.0,-0.11499999999999844
1789789493618,1789789508629,1789789500000,btc-updown-5m-1789789200,50.0,0.03,0.6,188.3,5.649,112.98,0.9415000000000001,119.57050000000001,0.635,SETTLED,188.3,68.7295
1789789737087,1789789752112,1789789800000,btc-updown-5m-1789789500,50.0,0.04,0.97,108.58,4.3432,105.3226,0.5429,110.2087,1.015,SETTLED,108.58,-1.628699999999995
1789789752758,1789789767800,1789789800000,btc-updown-5m-1789789500,50.0,0.04,0.98,374.87,14.9948,367.3726,1.87435,384.24174999999997,1.025,SETTLED,374.87,-9.371749999999963
1789789768542,1789789783618,1789789800000,btc-updown-5m-1789789500,50.0,0.03,0.98,170.0438811352849,5.101316434058546,166.64300351257918,0.8502194056764245,172.59453935231417,1.015,SETTLED,170.0438811352849,-2.55065821702928
1789790654068,1789790669092,1789790700000,btc-updown-5m-1789790400,50.0,0.06,0.95,635.8560886923837,38.15136532154302,604.0632842577644,3.179280443461918,645.3939300227694,1.015,SETTLED,635.8560886923837,-9.537841330385731
1789790855772,1789790871020,1789791000000,btc-updown-5m-1789790700,50.0,0.07,0.94,23.58,1.6506,22.1652,0.11789999999999999,23.933699999999998,1.015,SETTLED,23.58,-0.3536999999999999
1789790871442,1789790886455,1789791000000,btc-updown-5m-1789790700,50.0,0.07,0.94,75.0,5.250000000000001,70.5,0.375,76.125,1.015,SETTLED,75.0,-1.125
1789790886919,1789790901956,1789791000000,btc-updown-5m-1789790700,50.0,0.07,0.95,226.63,15.8641,215.2985,1.13315,232.29575,1.025,SETTLED,226.63,-5.665750000000003
1789790902272,1789790917298,1789791000000,btc-updown-5m-1789790700,50.0,0.06,0.95,85.53,5.1318,81.2535,0.42765000000000003,86.81295,1.015,SETTLED,85.53,-1.2829499999999996
1789790917471,1789790932477,1789791000000,btc-updown-5m-1789790700,50.0,0.06,0.96,213.5704905397314,12.814229432383883,205.02767091814212,1.067852452698657,218.90975280322465,1.025,SETTLED,213.5704905397314,-5.339262263493254
1789790979762,1789791000686,1789791000000,btc-updown-5m-1789790700,50.0,0.04,0.38,14.388494980821159,0.5755397992328464,5.46762809271204,0.0719424749041058,6.115110366848993,0.425,SETTLED,14.388494980821159,8.273384613972166
1789792960938,1789792975989,1789793100000,btc-updown-5m-1789792800,50.0,0.04,0.97,417.35,16.694000000000003,404.8295,2.0867500000000003,423.61025,1.015,SETTLED,417.35,-6.260249999999985
1789792975989,1789792991052,1789793100000,btc-updown-5m-1789792800,50.0,0.04,0.97,197.96922638084078,7.918769055233631,192.03014958941554,0.9898461319042039,200.9387647765534,1.015,SETTLED,197.96922638084078,-2.9695383957126182
1789793007519,1789793022632,1789793100000,btc-updown-5m-1789792800,50.0,0.03,0.97,11.306083020273187,0.3391824906081956,10.966900529664992,0.05653041510136594,11.362613435374552,1.005,SETTLED,11.306083020273187,-0.05653041510136525
1789793621770,1789793636782,1789793700000,btc-updown-5m-1789793400,50.0,0.06,0.96,527.27,31.6362,506.1792,2.6363499999999997,540.45175,1.025,SETTLED,527.27,-13.181749999999965
1789793637465,1789793652769,1789793700000,btc-updown-5m-1789793400,50.0,0.05,0.96,80.90505379327026,4.045252689663513,77.66885164153945,0.40452526896635127,82.11862960016931,1.015,SETTLED,80.90505379327026,-1.2135758068990583
1789793669045,1789793684048,1789793700000,btc-updown-5m-1789793400,50.0,0.05,0.96,0.7857485081207166,0.03928742540603583,0.7543185677958879,0.003928742540603583,0.7975347357425273,1.015,SETTLED,0.7857485081207166,-0.011786227621810696
1789795148931,1789795163970,1789795200000,btc-updown-5m-1789794900,50.0,0.14,0.87,51.95,7.2730000000000015,45.1965,0.25975000000000004,52.72925,1.015,SETTLED,51.95,-0.7792499999999976
1789795164381,1789795179439,1789795200000,btc-updown-5m-1789794900,50.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,SETTLED,20.72,-0.3108000000000004
1789795180243,1789795195267,1789795200000,btc-updown-5m-1789794900,50.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,SETTLED,20.72,-0.3108000000000004
1789795196135,1789795211186,1789795200000,btc-updown-5m-1789794900,50.0,0.14,0.31,153.0,21.42,47.43,0.765,69.615,0.455,SETTLED,153.0,83.385
1789795680632,1789795695676,1789795800000,btc-updown-5m-1789795500,50.0,0.14,0.87,68.85,9.639,59.899499999999996,0.34425,69.88275,1.015,SETTLED,68.85,-1.0327500000000072
1789795696407,1789795711443,1789795800000,btc-updown-5m-1789795500,50.0,0.14,0.87,15.0,2.1,13.05,0.075,15.225,1.015,SETTLED,15.0,-0.22499999999999964
1789795712312,1789795727312,1789795800000,btc-updown-5m-1789795500,50.0,0.14,0.91,120.0,16.8,109.2,0.6,126.6,1.055,SETTLED,120.0,-6.599999999999994
1789795727818,1789795742850,1789795800000,btc-updown-5m-1789795500,50.0,0.11,0.91,93.0,10.23,84.63000000000001,0.465,95.32500000000002,1.025,SETTLED,93.0,-2.325000000000017
1789795743660,1789795758687,1789795800000,btc-updown-5m-1789795500,50.0,0.1,0.91,163.07,16.307,148.3937,0.81535,165.51604999999998,1.015,SETTLED,163.07,-2.4460499999999854
1789797233002,1789797248010,1789797300000,btc-updown-5m-1789797000,50.0,0.04,0.97,240.18,9.6072,232.9746,1.2009,243.7827,1.015,SETTLED,240.18,-3.6026999999999987
1789797248563,1789797263572,1789797300000,btc-updown-5m-1789797000,50.0,0.04,0.98,426.7779338842488,17.071117355369953,418.2423752065638,2.133889669421244,437.447382231355,1.025,SETTLED,426.7779338842488,-10.669448347106197
1789797752481,1789797767525,1789797900000,btc-updown-5m-1789797600,50.0,0.09,0.92,259.34,23.3406,238.59279999999998,1.2967,263.2301,1.015,SETTLED,259.34,-3.890100000000018
1789797767944,1789797782960,1789797900000,btc-updown-5m-1789797600,50.0,0.09,0.92,249.99,22.4991,229.9908,1.2499500000000001,253.73985000000002,1.015,SETTLED,249.99,-3.7498500000000092
1789797783373,1789797798492,1789797900000,btc-updown-5m-1789797600,50.0,0.09,0.92,115.2770448960853,10.374934040647677,106.05488130439848,0.5763852244804265,117.00620056952658,1.015,SETTLED,115.2770448960853,-1.7291556734412836
1789797798934,1789797813934,1789797900000,btc-updown-5m-1789797600,50.0,0.09,0.92,22.84623346957008,2.056161012261307,21.018534792004473,0.11423116734785041,23.18892697161363,1.015,SETTLED,22.84623346957008,-0.34269350204354865
1789797861492,1789797876564,1789797900000,btc-updown-5m-1789797600,50.0,0.07,0.94,13.318665595490677,0.9323065916843475,12.519545659761235,0.06659332797745339,13.518445579423037,1.015,SETTLED,13.318665595490677,-0.19977998393236085
1789798046133,1789798061196,1789798200000,btc-updown-5m-1789797900,50.0,0.1,0.91,36.02,3.6020000000000003,32.778200000000005,0.1801,36.560300000000005,1.015,SETTLED,36.02,-0.540300000000002
1789798061882,1789798076925,1789798200000,btc-updown-5m-1789797900,50.0,0.1,0.92,330.17,33.017,303.75640000000004,1.6508500000000002,338.42425000000003,1.025,SETTLED,330.17,-8.254250000000013
1789798077631,1789798092645,1789798200000,btc-updown-5m-1789797900,50.0,0.09,0.92,259.21404039941785,23.329263635947605,238.47691716746445,1.2960702019970893,263.1022510054092,1.015,SETTLED,259.21404039941785,-3.8882106059913326
1789798124450,1789798139499,1789798200000,btc-updown-5m-1789797900,50.0,0.09,0.92,10.043606880056641,0.9039246192050977,9.24011832965211,0.05021803440028321,10.194260983257491,1.015,SETTLED,10.043606880056641,-0.15065410320084993
1789798140151,1789798155176,1789798200000,btc-updown-5m-1789797900,50.0,0.09,0.9,2.56,0.2304,2.3040000000000003,0.0128,2.5472,0.995,SETTLED,2.56,0.012799999999999923
1789799847926,1789799862942,1789800000000,btc-updown-5m-1789799700,50.0,0.05,0.97,518.7,25.935000000000002,503.139,2.5935,531.6675,1.025,SETTLED,518.7,-12.967499999999973
1789799863487,1789799878500,1789800000000,btc-updown-5m-1789799700,50.0,0.04,0.97,114.87335657463528,4.5949342629854115,111.42715587739622,0.5743667828731764,116.5964569232548,1.015,SETTLED,114.87335657463528,-1.7231003486195249
1789800549654,1789800564710,1789800600000,btc-updown-5m-1789800300,50.0,0.11,0.9,6.53,0.7183,5.877000000000001,0.03265,6.627950000000001,1.015,SETTLED,6.53,-0.09795000000000087
1789801147188,1789801162222,1789801200000,btc-updown-5m-1789800900,50.0,0.14,0.86,6.66,0.9324000000000001,5.7276,0.0333,6.6933,1.005,SETTLED,6.66,-0.03329999999999966
1789801374657,1789801389669,1789801500000,btc-updown-5m-1789801200,50.0,0.14,0.9,65.0,9.100000000000001,58.5,0.325,67.925,1.045,SETTLED,65.0,-2.924999999999997
1789801390349,1789801405382,1789801500000,btc-updown-5m-1789801200,50.0,0.12,0.88,39.99,4.7988,35.1912,0.19995000000000002,40.18995,1.005,SETTLED,39.99,-0.19995000000000118
1789801406032,1789801421093,1789801500000,btc-updown-5m-1789801200,50.0,0.13,0.88,236.72,30.773600000000002,208.3136,1.1836,240.2708,1.015,SETTLED,236.72,-3.5508000000000095
1789801421779,1789801436809,1789801500000,btc-updown-5m-1789801200,50.0,0.13,0.88,224.55,29.1915,197.604,1.1227500000000001,227.91825,1.015,SETTLED,224.55,-3.368249999999989
1789801452262,1789801482053,1789801500000,btc-updown-5m-1789801200,50.0,0.01,0.999,7.0,0.07,6.993,0.035,7.098000000000001,1.0139999999999998,SETTLED,7.0,-0.09800000000000075
1789801482053,1789801497130,1789801500000,btc-updown-5m-1789801200,50.0,0.002,0.999,1.0,0.002,0.999,0.005,1.0059999999999998,1.0059999999999998,SETTLED,1.0,-0.005999999999999783
1789801497642,1789801512702,1789801500000,btc-updown-5m-1789801200,50.0,0.01,0.5,3.245885765642777,0.032458857656427774,1.6229428828213885,0.016229428828213887,1.6716311693060302,0.515,SETTLED,3.245885765642777,1.574254596336747
1789802332385,1789802347461,1789802400000,btc-updown-5m-1789802100,50.0,0.02,0.99,441.0,8.82,436.59,2.205,447.61499999999995,1.015,SETTLED,441.0,-6.614999999999952
1789802347818,1789802362854,1789802400000,btc-updown-5m-1789802100,50.0,0.02,0.99,172.2798260381773,3.445596520763546,170.55702777779553,0.8613991301908865,174.86402342874996,1.015,SETTLED,172.2798260381773,-2.5841973905726547
1789802378795,1789802393837,1789802400000,btc-updown-5m-1789802100,50.0,0.02,0.99,2.4305562605391917,0.04861112521078383,2.4062506979337996,0.012152781302695958,2.467014604447279,1.015,SETTLED,2.4305562605391917,-0.03645834390808744
1789803252089,1789803267142,1789803300000,btc-updown-5m-1789803000,50.0,0.02,0.99,365.93,7.3186,362.2707,1.82965,371.41895,1.015,SETTLED,365.93,-5.4889499999999884
1789803267765,1789803282791,1789803300000,btc-updown-5m-1789803000,50.0,0.02,0.99,241.61389062663898,4.832277812532779,239.1977517203726,1.2080694531331948,245.23809898603855,1.015,SETTLED,241.61389062663898,-3.6242083593995744
1789803840968,1789803855981,1789803900000,btc-updown-5m-1789803600,50.0,0.07,0.95,176.59,12.361300000000002,167.7605,0.88295,181.00475,1.025,SETTLED,176.59,-4.414749999999998
1789803856815,1789803871850,1789803900000,btc-updown-5m-1789803600,50.0,0.06,0.95,57.0,3.42,54.15,0.28500000000000003,57.855,1.015,SETTLED,57.0,-0.8549999999999969
1789803872444,1789803887459,1789803900000,btc-updown-5m-1789803600,50.0,0.06,0.96,28.57,1.7142,27.4272,0.14285,29.284249999999997,1.025,SETTLED,28.57,-0.7142499999999963
1789803888167,1789803903194,1789803900000,btc-updown-5m-1789803600,50.0,0.05,0.49,34.65,1.7325,16.9785,0.17325,18.884249999999998,0.545,SETTLED,34.65,15.76575
1789804338110,1789804353130,1789804500000,btc-updown-5m-1789804200,50.0,0.11,0.9,100.83,11.0913,90.747,0.50415,102.34245,1.015,SETTLED,100.83,-1.5124500000000012
1789804353466,1789804368518,1789804500000,btc-updown-5m-1789804200,50.0,0.11,0.91,127.81,14.0591,116.3071,0.63905,131.00525,1.025,SETTLED,127.81,-3.1952499999999873
1789804368957,1789804383964,1789804500000,btc-updown-5m-1789804200,50.0,0.1,0.91,374.46,37.446,340.7586,1.8722999999999999,380.0769,1.015,SETTLED,374.46,-5.616900000000044
1789804726919,1789804741930,1789804800000,btc-updown-5m-1789804500,50.0,0.14,0.87,133.99,18.758600000000005,116.57130000000001,0.66995,135.99985,1.015,SETTLED,133.99,-2.00985
1789804742259,1789804757274,1789804800000,btc-updown-5m-1789804500,50.0,0.14,0.87,355.1,49.714000000000006,308.937,1.7755,360.42650000000003,1.015,SETTLED,355.1,-5.32650000000001
1789804757798,1789804772818,1789804800000,btc-updown-5m-1789804500,50.0,0.14,0.87,89.13761464469277,12.47926605025699,77.54972474088271,0.4456880732234639,90.47467886436317,1.015,SETTLED,89.13761464469277,-1.3370642196703955
1789804789600,1789804804693,1789804800000,btc-updown-5m-1789804500,50.0,0.14,0.41,5.0,0.7000000000000001,2.05,0.025,2.775,0.555,SETTLED,5.0,2.225
1789805230944,1789805246012,1789805400000,btc-updown-5m-1789805100,50.0,0.09,0.93,306.56,27.5904,285.1008,1.5328,314.224,1.025,SETTLED,306.56,-7.663999999999987
1789805246488,1789805261582,1789805400000,btc-updown-5m-1789805100,50.0,0.08,0.93,279.778982453942,22.382318596315358,260.19445368216606,1.3988949122697099,283.97566719075115,1.015,SETTLED,279.778982453942,-4.196684736809175
1789805542424,1789805557595,1789805700000,btc-updown-5m-1789805400,50.0,0.14,0.87,133.32,18.6648,115.9884,0.6666,135.3198,1.015,SETTLED,133.32,-1.9997999999999934
1789805558224,1789805573303,1789805700000,btc-updown-5m-1789805400,50.0,0.14,0.88,357.1428571428571,50.0,314.2857142857143,1.7857142857142856,366.07142857142856,1.025,SETTLED,357.1428571428571,-8.928571428571445
1789805573854,1789805588896,1789805700000,btc-updown-5m-1789805400,50.0,0.13,0.88,24.84,3.2292,21.8592,0.1242,25.2126,1.015,SETTLED,24.84,-0.3725999999999985
