id,market_slug,anchor_ts_ms,market_end_ms,q1,leg1_cost,cash_before_leg1,hedge_ts_ms,paired_qty,unhedged_qty,exit_qty,zero_value_qty,exit_proceeds,leg2_with_friction,total_cost,pair_net_edge,status,invalid_future_quote,cash_limited,depth_limited,cash_at_hedge_before_exit,pnl
61866,btc-updown-5m-1789779300,1789779494134,1789779600000,90.9090909090909,10.0,175.28775152116566,1789779509247,90.9090909090909,0.0,0.0,0.0,0.0,82.27272727272727,92.27272727272727,-0.01500000000000001,complete,False,False,False,165.28775152116566,-1.3636363636363598
61894,btc-updown-5m-1789779300,1789779509434,1789779600000,90.9090909090909,10.0,83.0150242484384,1789779524547,80.6795848049043,10.229506104186612,10.229506104186612,0.0,1.0229506104186612,73.0150242484384,83.0150242484384,-0.01500000000000001,reduced,False,True,False,73.0150242484384,-1.312488833115438
61920,btc-updown-5m-1789779300,1789779524714,1789779600000,9.29955100380601,1.0229506104186612,1.0229506104186612,1789779540153,0.0,9.29955100380601,9.29955100380601,0.0,0.9299551003806011,0.0,1.0229506104186612,-0.01500000000000001,impossible,False,True,False,0.0,-0.09299551003806006
61944,btc-updown-5m-1789779300,1789779540153,1789779600000,8.454137276187282,0.929955100380601,0.9299551003806011,1789779558950,1.2267657730664714e-16,8.454137276187282,8.454137276187282,0.0,0.8454137276187282,1.1102230246251565e-16,0.9299551003806011,-0.01500000000000001,impossible,False,True,False,1.1102230246251565e-16,-0.08454137276187279
61970,btc-updown-5m-1789779300,1789779558950,1789779600000,7.685579341988438,0.8454137276187282,0.8454137276187282,1789779574199,0.0,7.685579341988438,7.685579341988438,0.0,0.7685579341988439,0.0,0.8454137276187282,-0.01500000000000001,impossible,False,True,False,0.0,-0.07685579341988436
61992,btc-updown-5m-1789779300,1789779574437,1789779600000,6.9868903108985805,0.7685579341988439,0.7685579341988439,1789779590282,0.0,6.9868903108985805,6.9868903108985805,0.0,0.6986890310898581,0.0,0.7685579341988439,-0.01500000000000001,impossible,False,True,False,0.0,-0.06986890310898575
62016,btc-updown-5m-1789779300,1789779590282,1789779600000,6.351718464453255,0.6986890310898581,0.6986890310898581,1789779600000,0.0,6.351718464453255,6.351718464453255,0.0,0.6351718464453255,0.0,0.6986890310898581,,impossible,True,False,True,353.406857532177,-0.0635171846445326
70110,btc-updown-5m-1789781700,1789781971768,1789782000000,140.35,4.2105,354.0420293786223,1789781986790,140.35,0.0,0.0,0.0,0.0,138.24474999999998,142.45524999999998,-0.01500000000000001,complete,False,False,False,349.8315293786223,-2.105249999999984
70168,btc-updown-5m-1789781700,1789781987259,1789782000000,333.33333333333337,10.0,211.5867793786223,1789782000000,0.0,333.33333333333337,273.24,60.09333333333336,5.4648,0.0,10.0,,impossible,True,False,True,341.9367793786223,-4.5352
71088,btc-updown-5m-1789782000,1789782234122,1789782300000,200.0,10.0,347.40157937862233,1789782249134,95.0,105.0,105.0,0.0,4.2,91.675,101.675,-0.01500000000000001,reduced,False,False,True,337.40157937862233,-2.4749999999999943
71118,btc-updown-5m-1789782000,1789782249722,1789782300000,200.0,10.0,249.92657937862234,1789782264742,100.0,100.0,100.0,0.0,4.0,96.5,106.5,-0.01500000000000001,reduced,False,False,True,239.92657937862234,-2.5
71148,btc-updown-5m-1789782000,1789782265220,1789782300000,200.0,10.0,147.42657937862234,1789782280298,50.0,150.0,100.0,50.0,4.0,48.25,58.25,-0.01500000000000001,reduced,False,False,True,137.42657937862234,-4.25
71178,btc-updown-5m-1789782000,1789782280692,1789782300000,200.0,10.0,93.17657937862234,1789782295759,85.3093121832024,114.6906878167976,40.0,74.6906878167976,1.6,83.17657937862234,93.17657937862234,-0.02500000000000002,reduced,False,True,False,83.17657937862234,-6.267267195419947
71208,btc-updown-5m-1789782000,1789782296221,1789782300000,39.99999999999986,1.5999999999999943,1.5999999999999943,1789782300000,0.0,39.99999999999986,39.99999999999986,0.0,1.1999999999999957,0.0,1.5999999999999943,,impossible,True,False,True,330.3093121832024,-0.3999999999999986
