anchor_ts_ms,market_slug,first_ask,second_ask,qty,pair_cost,net_edge_005,pnl,equity_after
1789768778640,btc-updown-5m-1789768500,0.04,0.97,219.84,1.01,-0.01500000000000001,-3.2976000000000023,776.3774348484848
1789768794467,btc-updown-5m-1789768500,0.04,0.49,160.1,0.53,0.46499999999999997,74.44649999999999,850.8239348484848
1789772608976,btc-updown-5m-1789772400,0.14,0.87,71.42857142857142,1.01,-0.01500000000000001,-1.0714285714285718,849.7525062770562
1789772624721,btc-updown-5m-1789772400,0.14,0.87,71.42857142857142,1.01,-0.01500000000000001,-1.0714285714285718,848.6810777056277
1789772640395,btc-updown-5m-1789772400,0.14,0.87,71.42857142857142,1.01,-0.01500000000000001,-1.0714285714285718,847.6096491341991
1789772656040,btc-updown-5m-1789772400,0.14,0.87,29.29,1.01,-0.01500000000000001,-0.4393500000000003,847.1702991341991
1789772675638,btc-updown-5m-1789772400,0.14,0.45,71.42857142857142,0.5900000000000001,0.4049999999999999,28.928571428571416,876.0988705627706
1789773246231,btc-updown-5m-1789773000,0.05,0.96,200.0,1.01,-0.01500000000000001,-3.0000000000000018,873.0988705627706
1789773261808,btc-updown-5m-1789773000,0.05,0.96,189.78,1.01,-0.01500000000000001,-2.846700000000002,870.2521705627705
1789773277565,btc-updown-5m-1789773000,0.05,0.96,200.0,1.01,-0.01500000000000001,-3.0000000000000018,867.2521705627705
1789773293109,btc-updown-5m-1789773000,0.05,0.57,190.41,0.62,0.375,71.40375,938.6559205627705
1789775849650,btc-updown-5m-1789775700,0.08,0.93,125.0,1.01,-0.01500000000000001,-1.8750000000000013,936.7809205627705
1789775865448,btc-updown-5m-1789775700,0.08,0.92,30.0,1.0,-0.005,-0.15,936.6309205627705
1789775880571,btc-updown-5m-1789775700,0.09,0.93,111.11111111111111,1.02,-0.02500000000000002,-2.77777777777778,933.8531427849927
1789775895623,btc-updown-5m-1789775700,0.08,0.91,58.27,0.99,0.005000000000000009,0.29135000000000055,934.1444927849926
1789775911109,btc-updown-5m-1789775700,0.1,0.92,100.0,1.02,-0.02500000000000002,-2.5000000000000018,931.6444927849926
1789775926111,btc-updown-5m-1789775700,0.09,0.92,25.0,1.01,-0.01500000000000001,-0.3750000000000002,931.2694927849926
1789775942036,btc-updown-5m-1789775700,0.09,0.92,5.0,1.01,-0.01500000000000001,-0.07500000000000005,931.1944927849926
1789775958519,btc-updown-5m-1789775700,0.09,0.93,72.54,1.02,-0.02500000000000002,-1.8135000000000014,929.3809927849926
1789775974353,btc-updown-5m-1789775700,0.08,0.93,37.45,1.01,-0.01500000000000001,-0.5617500000000004,928.8192427849926
1789775990100,btc-updown-5m-1789775700,0.08,0.61,125.0,0.69,0.30500000000000005,38.12500000000001,966.9442427849926
1789776473231,btc-updown-5m-1789776300,0.07,0.94,20.0,1.01,-0.01500000000000001,-0.3000000000000002,966.6442427849927
1789776489389,btc-updown-5m-1789776300,0.07,0.94,75.0,1.01,-0.01500000000000001,-1.1250000000000007,965.5192427849927
1789776505354,btc-updown-5m-1789776300,0.07,0.94,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,963.3763856421356
1789776520984,btc-updown-5m-1789776300,0.07,0.76,39.03,0.8300000000000001,0.16499999999999992,6.439949999999997,969.8163356421355
1789776742369,btc-updown-5m-1789776600,0.14,0.87,71.42857142857142,1.01,-0.01500000000000001,-1.0714285714285718,968.744907070707
1789776757979,btc-updown-5m-1789776600,0.14,0.87,71.42857142857142,1.01,-0.01500000000000001,-1.0714285714285718,967.6734784992784
1789776773161,btc-updown-5m-1789776600,0.14,0.98,71.42857142857142,1.12,-0.1250000000000001,-8.928571428571434,958.744907070707
1789776789162,btc-updown-5m-1789776600,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,953.744907070707
1789776804970,btc-updown-5m-1789776600,0.03,0.99,309.57,1.02,-0.02500000000000002,-7.7392500000000055,946.005657070707
1789776820626,btc-updown-5m-1789776600,0.02,0.98,288.23,1.0,-0.005,-1.4411500000000002,944.564507070707
1789776836472,btc-updown-5m-1789776600,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,939.564507070707
1789776851509,btc-updown-5m-1789776600,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,934.564507070707
1789776867295,btc-updown-5m-1789776600,0.03,0.96,44.99,0.99,0.005000000000000009,0.2249500000000004,934.789457070707
1789776882873,btc-updown-5m-1789776600,0.06,0.94,136.95,1.0,-0.005,-0.68475,934.104707070707
1789776898784,btc-updown-5m-1789776600,0.07,0.55,10.0,0.6200000000000001,0.3749999999999999,3.749999999999999,937.854707070707
1789777042133,btc-updown-5m-1789776900,0.12,0.89,83.33333333333334,1.01,-0.01500000000000001,-1.2500000000000009,936.604707070707
1789777057542,btc-updown-5m-1789776900,0.12,0.89,83.33333333333334,1.01,-0.01500000000000001,-1.2500000000000009,935.354707070707
1789777073111,btc-updown-5m-1789776900,0.12,0.88,83.33333333333334,1.0,-0.005,-0.41666666666666674,934.9380404040404
1789777089061,btc-updown-5m-1789776900,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,933.7841942501942
1789777104826,btc-updown-5m-1789776900,0.13,0.88,50.97,1.01,-0.01500000000000001,-0.7645500000000005,933.0196442501942
1789777119986,btc-updown-5m-1789776900,0.13,0.89,76.92307692307692,1.02,-0.02500000000000002,-1.9230769230769245,931.0965673271173
1789777135702,btc-updown-5m-1789776900,0.12,0.89,55.0,1.01,-0.01500000000000001,-0.8250000000000005,930.2715673271173
1789777151211,btc-updown-5m-1789776900,0.12,0.9,83.33333333333334,1.02,-0.02500000000000002,-2.0833333333333353,928.1882339937839
1789777171918,btc-updown-5m-1789776900,0.11,0.58,50.0,0.69,0.30500000000000005,15.250000000000002,943.4382339937839
1789777446719,btc-updown-5m-1789777200,0.04,0.97,250.0,1.01,-0.01500000000000001,-3.7500000000000027,939.6882339937839
1789777462663,btc-updown-5m-1789777200,0.04,0.96,101.77,1.0,-0.005,-0.50885,939.1793839937839
1789777477933,btc-updown-5m-1789777200,0.05,0.97,45.0,1.02,-0.02500000000000002,-1.1250000000000009,938.0543839937839
1789777493786,btc-updown-5m-1789777200,0.04,0.44,142.9,0.48,0.515,73.5935,1011.6478839937838
1789778339330,btc-updown-5m-1789778100,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,1006.6478839937838
1789778354971,btc-updown-5m-1789778100,0.03,0.98,209.71,1.01,-0.01500000000000001,-3.145650000000002,1003.5022339937838
1789778370358,btc-updown-5m-1789778100,0.03,0.99,333.33333333333337,1.02,-0.02500000000000002,-8.333333333333341,995.1689006604504
1789778386010,btc-updown-5m-1789778100,0.02,0.51,93.49,0.53,0.46499999999999997,43.472849999999994,1038.6417506604503
1789778641299,btc-updown-5m-1789778400,0.08,0.93,36.58,1.01,-0.01500000000000001,-0.5487000000000003,1038.0930506604502
1789778656930,btc-updown-5m-1789778400,0.08,0.93,101.87,1.01,-0.01500000000000001,-1.528050000000001,1036.5650006604503
1789778672737,btc-updown-5m-1789778400,0.08,0.92,10.0,1.0,-0.005,-0.05,1036.5150006604504
1789778687874,btc-updown-5m-1789778400,0.09,0.47,53.0,0.5599999999999999,0.43500000000000005,23.055000000000003,1059.5700006604504
1789779462445,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1058.2063642968142
1789779478257,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1056.842727933178
1789779494134,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1055.4790915695417
1789779509434,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1054.1154552059054
1789779524714,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1052.7518188422691
1789779540153,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1051.3881824786329
1789779558950,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1050.0245461149966
1789779574437,btc-updown-5m-1789779300,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1048.6609097513604
1789779590282,btc-updown-5m-1789779300,0.11,0.67,90.9090909090909,0.78,0.21499999999999997,19.545454545454543,1068.2063642968149
1789781971768,btc-updown-5m-1789781700,0.03,0.98,140.35,1.01,-0.01500000000000001,-2.105250000000001,1066.1011142968148
1789781987259,btc-updown-5m-1789781700,0.03,0.47,20.0,0.5,0.495,9.9,1076.0011142968149
1789782234122,btc-updown-5m-1789782000,0.05,0.96,95.0,1.01,-0.01500000000000001,-1.425000000000001,1074.576114296815
1789782249722,btc-updown-5m-1789782000,0.05,0.96,100.0,1.01,-0.01500000000000001,-1.5000000000000009,1073.076114296815
1789782265220,btc-updown-5m-1789782000,0.05,0.96,50.0,1.01,-0.01500000000000001,-0.7500000000000004,1072.326114296815
1789782280692,btc-updown-5m-1789782000,0.05,0.97,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1067.326114296815
1789782296221,btc-updown-5m-1789782000,0.04,0.49,80.82,0.53,0.46499999999999997,37.58129999999999,1104.907414296815
1789782393885,btc-updown-5m-1789782300,0.08,0.94,125.0,1.02,-0.02500000000000002,-3.125000000000002,1101.782414296815
1789782409345,btc-updown-5m-1789782300,0.07,0.94,92.32,1.01,-0.01500000000000001,-1.3848000000000007,1100.397614296815
1789782425007,btc-updown-5m-1789782300,0.07,0.94,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1098.2547571539578
1789782440885,btc-updown-5m-1789782300,0.07,0.94,21.38,1.01,-0.01500000000000001,-0.3207000000000002,1097.9340571539578
1789782456439,btc-updown-5m-1789782300,0.07,0.95,142.85714285714283,1.02,-0.02500000000000002,-3.5714285714285734,1094.3626285825292
1789782472325,btc-updown-5m-1789782300,0.06,0.94,80.32,1.0,-0.005,-0.40159999999999996,1093.9610285825293
1789782488070,btc-updown-5m-1789782300,0.07,0.94,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1091.8181714396721
1789782503446,btc-updown-5m-1789782300,0.07,0.94,77.89,1.01,-0.01500000000000001,-1.1683500000000007,1090.6498214396722
1789782519251,btc-updown-5m-1789782300,0.07,0.94,96.29,1.01,-0.01500000000000001,-1.4443500000000011,1089.2054714396722
1789782534959,btc-updown-5m-1789782300,0.07,0.94,141.29,1.01,-0.01500000000000001,-2.119350000000001,1087.0861214396723
1789782550508,btc-updown-5m-1789782300,0.07,0.95,142.85714285714283,1.02,-0.02500000000000002,-3.5714285714285734,1083.5146928682436
1789782565931,btc-updown-5m-1789782300,0.06,0.95,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1081.0146928682436
1789782581564,btc-updown-5m-1789782300,0.06,0.95,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1078.5146928682436
1789782596692,btc-updown-5m-1789782300,0.06,0.64,110.86,0.7,0.29500000000000004,32.703700000000005,1111.2183928682437
1789783937540,btc-updown-5m-1789783800,0.13,0.88,21.86,1.01,-0.01500000000000001,-0.3279000000000002,1110.8904928682437
1789783952637,btc-updown-5m-1789783800,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,1109.7366467143975
1789783968337,btc-updown-5m-1789783800,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,1108.5828005605513
1789783983786,btc-updown-5m-1789783800,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,1107.428954406705
1789783999489,btc-updown-5m-1789783800,0.13,0.97,76.92307692307692,1.1,-0.1050000000000001,-8.076923076923084,1099.352031329782
1789784015164,btc-updown-5m-1789783800,0.04,0.96,182.93,1.0,-0.005,-0.9146500000000001,1098.437381329782
1789784030967,btc-updown-5m-1789783800,0.05,0.96,191.0,1.01,-0.01500000000000001,-2.865000000000002,1095.572381329782
1789784046321,btc-updown-5m-1789783800,0.05,0.95,69.59,1.0,-0.005,-0.34795000000000004,1095.224431329782
1789784061971,btc-updown-5m-1789783800,0.06,0.95,124.0,1.01,-0.01500000000000001,-1.8600000000000012,1093.364431329782
1789784077817,btc-updown-5m-1789783800,0.06,0.95,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1090.864431329782
1789784093538,btc-updown-5m-1789783800,0.06,0.39,166.66666666666669,0.45,0.545,90.83333333333336,1181.6977646631153
1789789478077,btc-updown-5m-1789789200,0.02,0.98,23.0,1.0,-0.005,-0.115,1181.5827646631153
1789789493618,btc-updown-5m-1789789200,0.03,0.6,188.3,0.63,0.365,68.7295,1250.3122646631152
1789789737087,btc-updown-5m-1789789500,0.04,0.97,108.58,1.01,-0.01500000000000001,-1.6287000000000011,1248.6835646631152
1789789752758,btc-updown-5m-1789789500,0.04,0.98,250.0,1.02,-0.02500000000000002,-6.250000000000004,1242.4335646631152
1789789768542,btc-updown-5m-1789789500,0.03,0.98,295.0,1.01,-0.01500000000000001,-4.4250000000000025,1238.0085646631153
1789789784430,btc-updown-5m-1789789500,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,1233.0085646631153
1789790654068,btc-updown-5m-1789790400,0.06,0.95,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1230.5085646631153
1789790669601,btc-updown-5m-1789790400,0.06,0.95,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1228.0085646631153
1789790685205,btc-updown-5m-1789790400,0.06,0.44,63.0,0.5,0.495,31.185,1259.1935646631152
1789790855772,btc-updown-5m-1789790700,0.07,0.94,23.58,1.01,-0.01500000000000001,-0.3537000000000002,1258.8398646631153
1789790871442,btc-updown-5m-1789790700,0.07,0.94,75.0,1.01,-0.01500000000000001,-1.1250000000000007,1257.7148646631153
1789790886919,btc-updown-5m-1789790700,0.07,0.95,142.85714285714283,1.02,-0.02500000000000002,-3.5714285714285734,1254.1434360916867
1789790902272,btc-updown-5m-1789790700,0.06,0.95,85.53,1.01,-0.01500000000000001,-1.282950000000001,1252.8604860916867
1789790917471,btc-updown-5m-1789790700,0.06,0.96,166.66666666666669,1.02,-0.02500000000000002,-4.1666666666666705,1248.69381942502
1789790933171,btc-updown-5m-1789790700,0.05,0.96,191.79,1.01,-0.01500000000000001,-2.876850000000002,1245.8169694250198
1789790948918,btc-updown-5m-1789790700,0.05,0.97,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1240.8169694250198
1789790964085,btc-updown-5m-1789790700,0.04,0.97,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1237.0669694250198
1789790979762,btc-updown-5m-1789790700,0.04,0.38,102.2,0.42,0.5750000000000001,58.76500000000001,1295.83196942502
1789792960938,btc-updown-5m-1789792800,0.04,0.97,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1292.08196942502
1789792975989,btc-updown-5m-1789792800,0.04,0.97,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1288.33196942502
1789792991942,btc-updown-5m-1789792800,0.04,0.98,250.0,1.02,-0.02500000000000002,-6.250000000000004,1282.08196942502
1789793007519,btc-updown-5m-1789792800,0.03,0.97,221.3,1.0,-0.005,-1.1065,1280.9754694250198
1789793023529,btc-updown-5m-1789792800,0.04,0.97,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1277.2254694250198
1789793039502,btc-updown-5m-1789792800,0.04,0.97,185.05,1.01,-0.01500000000000001,-2.775750000000002,1274.4497194250198
1789793055518,btc-updown-5m-1789792800,0.04,0.97,95.0,1.01,-0.01500000000000001,-1.425000000000001,1273.0247194250198
1789793070711,btc-updown-5m-1789792800,0.04,0.98,250.0,1.02,-0.02500000000000002,-6.250000000000004,1266.7747194250198
1789793086547,btc-updown-5m-1789792800,0.03,0.37,70.0,0.4,0.595,41.65,1308.42471942502
1789793621770,btc-updown-5m-1789793400,0.06,0.96,166.66666666666669,1.02,-0.02500000000000002,-4.1666666666666705,1304.2580527583532
1789793637465,btc-updown-5m-1789793400,0.05,0.96,200.0,1.01,-0.01500000000000001,-3.0000000000000018,1301.2580527583532
1789793653292,btc-updown-5m-1789793400,0.05,0.96,200.0,1.01,-0.01500000000000001,-3.0000000000000018,1298.2580527583532
1789793669045,btc-updown-5m-1789793400,0.05,0.96,191.93,1.01,-0.01500000000000001,-2.878950000000002,1295.3791027583532
1789793684490,btc-updown-5m-1789793400,0.05,0.97,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1290.3791027583532
1789795148931,btc-updown-5m-1789794900,0.14,0.87,51.95,1.01,-0.01500000000000001,-0.7792500000000006,1289.599852758353
1789795164381,btc-updown-5m-1789794900,0.14,0.87,20.72,1.01,-0.01500000000000001,-0.3108000000000002,1289.2890527583531
1789795180243,btc-updown-5m-1789794900,0.14,0.87,20.72,1.01,-0.01500000000000001,-0.3108000000000002,1288.9782527583532
1789795196135,btc-updown-5m-1789794900,0.14,0.31,71.42857142857142,0.45,0.545,38.92857142857142,1327.9068241869245
1789795680632,btc-updown-5m-1789795500,0.14,0.87,68.85,1.01,-0.01500000000000001,-1.0327500000000005,1326.8740741869244
1789795696407,btc-updown-5m-1789795500,0.14,0.87,15.0,1.01,-0.01500000000000001,-0.22500000000000014,1326.6490741869245
1789795712312,btc-updown-5m-1789795500,0.14,0.91,71.42857142857142,1.05,-0.05500000000000004,-3.928571428571431,1322.7205027583532
1789795727818,btc-updown-5m-1789795500,0.11,0.91,90.9090909090909,1.02,-0.02500000000000002,-2.2727272727272743,1320.447775485626
1789795743660,btc-updown-5m-1789795500,0.1,0.91,100.0,1.01,-0.01500000000000001,-1.5000000000000009,1318.947775485626
1789797233002,btc-updown-5m-1789797000,0.04,0.97,240.18,1.01,-0.01500000000000001,-3.6027000000000027,1315.345075485626
1789797248563,btc-updown-5m-1789797000,0.04,0.98,250.0,1.02,-0.02500000000000002,-6.250000000000004,1309.095075485626
1789797264072,btc-updown-5m-1789797000,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,1304.095075485626
1789797279507,btc-updown-5m-1789797000,0.03,0.98,333.33333333333337,1.01,-0.01500000000000001,-5.0000000000000036,1299.095075485626
1789797295260,btc-updown-5m-1789797000,0.03,0.55,115.35,0.5800000000000001,0.4149999999999999,47.87024999999999,1346.965325485626
1789797752481,btc-updown-5m-1789797600,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1345.2986588189592
1789797767944,btc-updown-5m-1789797600,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1343.6319921522925
1789797783373,btc-updown-5m-1789797600,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1341.9653254856257
1789797798934,btc-updown-5m-1789797600,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1340.298658818959
1789797814456,btc-updown-5m-1789797600,0.09,0.93,90.0,1.02,-0.02500000000000002,-2.2500000000000018,1338.048658818959
1789797830523,btc-updown-5m-1789797600,0.08,0.93,125.0,1.01,-0.01500000000000001,-1.8750000000000013,1336.173658818959
1789797846023,btc-updown-5m-1789797600,0.08,0.94,125.0,1.02,-0.02500000000000002,-3.125000000000002,1333.048658818959
1789797861492,btc-updown-5m-1789797600,0.07,0.94,55.0,1.01,-0.01500000000000001,-0.8250000000000005,1332.223658818959
1789797876893,btc-updown-5m-1789797600,0.07,0.94,85.68,1.01,-0.01500000000000001,-1.285200000000001,1330.938458818959
1789797892218,btc-updown-5m-1789797600,0.07,0.46,142.85714285714283,0.53,0.46499999999999997,66.42857142857142,1397.3670302475302
1789798046133,btc-updown-5m-1789797900,0.1,0.91,36.02,1.01,-0.01500000000000001,-0.5403000000000004,1396.8267302475303
1789798061882,btc-updown-5m-1789797900,0.1,0.92,100.0,1.02,-0.02500000000000002,-2.5000000000000018,1394.3267302475303
1789798077631,btc-updown-5m-1789797900,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1392.6600635808636
1789798093116,btc-updown-5m-1789797900,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1390.9933969141969
1789798108572,btc-updown-5m-1789797900,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1389.3267302475301
1789798124450,btc-updown-5m-1789797900,0.09,0.92,111.11111111111111,1.01,-0.01500000000000001,-1.6666666666666679,1387.6600635808634
1789798140151,btc-updown-5m-1789797900,0.09,0.9,2.56,0.99,0.005000000000000009,0.012800000000000023,1387.6728635808633
1789798155734,btc-updown-5m-1789797900,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1386.309227217227
1789798171238,btc-updown-5m-1789797900,0.11,0.9,90.9090909090909,1.01,-0.01500000000000001,-1.3636363636363644,1384.9455908535908
1789798186998,btc-updown-5m-1789797900,0.11,0.33,90.9090909090909,0.44,0.555,50.45454545454546,1435.4001363081363
1789799847926,btc-updown-5m-1789799700,0.05,0.97,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1430.4001363081363
1789799863487,btc-updown-5m-1789799700,0.04,0.97,180.0,1.01,-0.01500000000000001,-2.700000000000002,1427.7001363081363
1789799878835,btc-updown-5m-1789799700,0.04,0.97,85.0,1.01,-0.01500000000000001,-1.2750000000000008,1426.4251363081362
1789799894149,btc-updown-5m-1789799700,0.04,0.96,144.62,1.0,-0.005,-0.7231000000000001,1425.7020363081363
1789799909760,btc-updown-5m-1789799700,0.05,0.96,164.0,1.01,-0.01500000000000001,-2.4600000000000017,1423.2420363081362
1789799925242,btc-updown-5m-1789799700,0.05,0.96,200.0,1.01,-0.01500000000000001,-3.0000000000000018,1420.2420363081362
1789799940843,btc-updown-5m-1789799700,0.05,0.96,122.95,1.01,-0.01500000000000001,-1.8442500000000013,1418.3977863081361
1789799956335,btc-updown-5m-1789799700,0.05,0.96,68.0,1.01,-0.01500000000000001,-1.0200000000000007,1417.3777863081361
1789799971983,btc-updown-5m-1789799700,0.05,0.96,62.79,1.01,-0.01500000000000001,-0.9418500000000006,1416.4359363081362
1789799987793,btc-updown-5m-1789799700,0.05,0.47,138.36,0.52,0.475,65.721,1482.1569363081362
1789800549654,btc-updown-5m-1789800300,0.11,0.9,6.53,1.01,-0.01500000000000001,-0.09795000000000006,1482.0589863081361
1789801147188,btc-updown-5m-1789800900,0.14,0.86,6.66,1.0,-0.005,-0.0333,1482.025686308136
1789801374657,btc-updown-5m-1789801200,0.14,0.9,65.0,1.04,-0.04500000000000003,-2.925000000000002,1479.1006863081361
1789801390349,btc-updown-5m-1789801200,0.12,0.88,39.99,1.0,-0.005,-0.19995000000000002,1478.9007363081362
1789801406032,btc-updown-5m-1789801200,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,1477.74689015429
1789801421779,btc-updown-5m-1789801200,0.13,0.88,76.92307692307692,1.01,-0.01500000000000001,-1.1538461538461546,1476.5930440004438
1789801452262,btc-updown-5m-1789801200,0.01,0.999,7.0,1.009,-0.013999999999999898,-0.09799999999999928,1476.4950440004438
1789801482053,btc-updown-5m-1789801200,0.002,0.999,1.0,1.001,-0.00599999999999989,-0.00599999999999989,1476.4890440004438
1789801497642,btc-updown-5m-1789801200,0.01,0.5,24.68,0.51,0.485,11.9698,1488.4588440004438
1789802332385,btc-updown-5m-1789802100,0.02,0.99,441.0,1.01,-0.01500000000000001,-6.615000000000005,1481.8438440004438
1789802347818,btc-updown-5m-1789802100,0.02,0.99,422.0,1.01,-0.01500000000000001,-6.3300000000000045,1475.513844000444
1789802363147,btc-updown-5m-1789802100,0.02,0.99,321.3,1.01,-0.01500000000000001,-4.819500000000003,1470.6943440004438
1789802378795,btc-updown-5m-1789802100,0.02,0.99,128.8,1.01,-0.01500000000000001,-1.9320000000000015,1468.7623440004438
1789802394792,btc-updown-5m-1789802100,0.02,0.31,15.0,0.33,0.6649999999999999,9.975,1478.7373440004437
1789803252089,btc-updown-5m-1789803000,0.02,0.99,365.93,1.01,-0.01500000000000001,-5.4889500000000035,1473.2483940004438
1789803267765,btc-updown-5m-1789803000,0.02,0.99,320.65,1.01,-0.01500000000000001,-4.809750000000003,1468.438644000444
1789803283589,btc-updown-5m-1789803000,0.02,0.95,232.64,0.97,0.025000000000000026,5.816000000000006,1474.254644000444
