anchor_ts_ms,market_slug,first_ask,second_ask,qty,pair_cost,net_edge_005,pnl,equity_after
1789768496797,btc-updown-5m-1789768200,0.02,0.58,423.73,0.6,0.395,167.37335000000002,802.2764181818181
1789768731390,btc-updown-5m-1789768500,0.04,0.97,134.99,1.01,-0.01500000000000001,-2.0248500000000016,800.2515681818181
1789768747005,btc-updown-5m-1789768500,0.04,0.97,167.23,1.01,-0.01500000000000001,-2.5084500000000016,797.7431181818181
1789768762883,btc-updown-5m-1789768500,0.04,0.97,157.14,1.01,-0.01500000000000001,-2.3571000000000013,795.3860181818181
1789768778640,btc-updown-5m-1789768500,0.04,0.97,219.84,1.01,-0.01500000000000001,-3.2976000000000023,792.0884181818182
1789768794467,btc-updown-5m-1789768500,0.04,0.49,160.1,0.53,0.46499999999999997,74.44649999999999,866.5349181818182
1789772608976,btc-updown-5m-1789772400,0.14,0.87,149.0,1.01,-0.01500000000000001,-2.2350000000000017,864.2999181818182
1789772624721,btc-updown-5m-1789772400,0.14,0.87,357.1428571428571,1.01,-0.01500000000000001,-5.35714285714286,858.9427753246753
1789772640395,btc-updown-5m-1789772400,0.14,0.87,260.99,1.01,-0.01500000000000001,-3.9148500000000026,855.0279253246753
1789772656040,btc-updown-5m-1789772400,0.14,0.87,29.29,1.01,-0.01500000000000001,-0.4393500000000003,854.5885753246753
1789772675638,btc-updown-5m-1789772400,0.14,0.45,357.1428571428571,0.5900000000000001,0.4049999999999999,144.6428571428571,999.2314324675324
1789773246231,btc-updown-5m-1789773000,0.05,0.96,501.33,1.01,-0.01500000000000001,-7.519950000000005,991.7114824675324
1789773261808,btc-updown-5m-1789773000,0.05,0.96,189.78,1.01,-0.01500000000000001,-2.846700000000002,988.8647824675323
1789773277565,btc-updown-5m-1789773000,0.05,0.96,538.35,1.01,-0.01500000000000001,-8.075250000000006,980.7895324675324
1789773293109,btc-updown-5m-1789773000,0.05,0.57,190.41,0.62,0.375,71.40375,1052.1932824675323
1789775849650,btc-updown-5m-1789775700,0.08,0.93,616.95,1.01,-0.01500000000000001,-9.254250000000006,1042.9390324675323
1789775865448,btc-updown-5m-1789775700,0.08,0.92,30.0,1.0,-0.005,-0.15,1042.7890324675323
1789775880571,btc-updown-5m-1789775700,0.09,0.93,185.0,1.02,-0.02500000000000002,-4.6250000000000036,1038.1640324675323
1789775895623,btc-updown-5m-1789775700,0.08,0.91,58.27,0.99,0.005000000000000009,0.29135000000000055,1038.4553824675322
1789775911109,btc-updown-5m-1789775700,0.1,0.92,145.0,1.02,-0.02500000000000002,-3.6250000000000027,1034.8303824675322
1789775926111,btc-updown-5m-1789775700,0.09,0.92,25.0,1.01,-0.01500000000000001,-0.3750000000000002,1034.4553824675322
1789775942036,btc-updown-5m-1789775700,0.09,0.92,5.0,1.01,-0.01500000000000001,-0.07500000000000005,1034.3803824675322
1789775958519,btc-updown-5m-1789775700,0.09,0.93,72.54,1.02,-0.02500000000000002,-1.8135000000000014,1032.5668824675322
1789775974353,btc-updown-5m-1789775700,0.08,0.93,37.45,1.01,-0.01500000000000001,-0.5617500000000004,1032.0051324675321
1789775990100,btc-updown-5m-1789775700,0.08,0.61,186.93,0.69,0.30500000000000005,57.01365000000001,1089.0187824675322
1789776473231,btc-updown-5m-1789776300,0.07,0.94,20.0,1.01,-0.01500000000000001,-0.3000000000000002,1088.7187824675323
1789776489389,btc-updown-5m-1789776300,0.07,0.94,75.0,1.01,-0.01500000000000001,-1.1250000000000007,1087.5937824675323
1789776505354,btc-updown-5m-1789776300,0.07,0.94,356.7,1.01,-0.01500000000000001,-5.350500000000003,1082.2432824675323
1789776520984,btc-updown-5m-1789776300,0.07,0.76,39.03,0.8300000000000001,0.16499999999999992,6.439949999999997,1088.6832324675322
1789776742369,btc-updown-5m-1789776600,0.14,0.87,202.72,1.01,-0.01500000000000001,-3.040800000000002,1085.6424324675322
1789776757979,btc-updown-5m-1789776600,0.14,0.87,85.0,1.01,-0.01500000000000001,-1.2750000000000008,1084.3674324675321
1789776773161,btc-updown-5m-1789776600,0.14,0.98,357.1428571428571,1.12,-0.1250000000000001,-44.64285714285718,1039.724575324675
1789776789162,btc-updown-5m-1789776600,0.03,0.98,522.8,1.01,-0.01500000000000001,-7.842000000000004,1031.882575324675
1789776804970,btc-updown-5m-1789776600,0.03,0.99,309.57,1.02,-0.02500000000000002,-7.7392500000000055,1024.1433253246748
1789776820626,btc-updown-5m-1789776600,0.02,0.98,288.23,1.0,-0.005,-1.4411500000000002,1022.7021753246748
1789776836472,btc-updown-5m-1789776600,0.03,0.98,492.79,1.01,-0.01500000000000001,-7.391850000000005,1015.3103253246749
1789776851509,btc-updown-5m-1789776600,0.03,0.98,747.48,1.01,-0.01500000000000001,-11.212200000000008,1004.0981253246748
1789776867295,btc-updown-5m-1789776600,0.03,0.96,44.99,0.99,0.005000000000000009,0.2249500000000004,1004.3230753246748
1789776882873,btc-updown-5m-1789776600,0.06,0.94,136.95,1.0,-0.005,-0.68475,1003.6383253246748
1789776898784,btc-updown-5m-1789776600,0.07,0.55,10.0,0.6200000000000001,0.3749999999999999,3.749999999999999,1007.3883253246748
1789777042133,btc-updown-5m-1789776900,0.12,0.89,85.0,1.01,-0.01500000000000001,-1.2750000000000008,1006.1133253246749
1789777057542,btc-updown-5m-1789776900,0.12,0.89,110.0,1.01,-0.01500000000000001,-1.650000000000001,1004.4633253246749
1789777073111,btc-updown-5m-1789776900,0.12,0.88,365.43,1.0,-0.005,-1.82715,1002.6361753246749
1789777089061,btc-updown-5m-1789776900,0.13,0.88,99.62,1.01,-0.01500000000000001,-1.494300000000001,1001.141875324675
1789777104826,btc-updown-5m-1789776900,0.13,0.88,50.97,1.01,-0.01500000000000001,-0.7645500000000005,1000.377325324675
1789777119986,btc-updown-5m-1789776900,0.13,0.89,199.94,1.02,-0.02500000000000002,-4.9985000000000035,995.378825324675
1789777135702,btc-updown-5m-1789776900,0.12,0.89,55.0,1.01,-0.01500000000000001,-0.8250000000000005,994.5538253246749
1789777151211,btc-updown-5m-1789776900,0.12,0.9,250.0,1.02,-0.02500000000000002,-6.250000000000004,988.3038253246749
1789777171918,btc-updown-5m-1789776900,0.11,0.58,50.0,0.69,0.30500000000000005,15.250000000000002,1003.5538253246749
1789777446719,btc-updown-5m-1789777200,0.04,0.97,299.27,1.01,-0.01500000000000001,-4.489050000000002,999.0647753246749
1789777462663,btc-updown-5m-1789777200,0.04,0.96,101.77,1.0,-0.005,-0.50885,998.5559253246748
1789777477933,btc-updown-5m-1789777200,0.05,0.97,45.0,1.02,-0.02500000000000002,-1.1250000000000009,997.4309253246748
1789777493786,btc-updown-5m-1789777200,0.04,0.44,142.9,0.48,0.515,73.5935,1071.024425324675
1789778339330,btc-updown-5m-1789778100,0.03,0.98,398.82,1.01,-0.01500000000000001,-5.982300000000004,1065.042125324675
1789778354971,btc-updown-5m-1789778100,0.03,0.98,209.71,1.01,-0.01500000000000001,-3.145650000000002,1061.896475324675
1789778370358,btc-updown-5m-1789778100,0.03,0.99,780.35,1.02,-0.02500000000000002,-19.508750000000017,1042.387725324675
1789778386010,btc-updown-5m-1789778100,0.02,0.51,93.49,0.53,0.46499999999999997,43.472849999999994,1085.8605753246752
1789778641299,btc-updown-5m-1789778400,0.08,0.93,36.58,1.01,-0.01500000000000001,-0.5487000000000003,1085.3118753246752
1789778656930,btc-updown-5m-1789778400,0.08,0.93,101.87,1.01,-0.01500000000000001,-1.528050000000001,1083.7838253246753
1789778672737,btc-updown-5m-1789778400,0.08,0.92,10.0,1.0,-0.005,-0.05,1083.7338253246753
1789778687874,btc-updown-5m-1789778400,0.09,0.47,53.0,0.5599999999999999,0.43500000000000005,23.055000000000003,1106.7888253246754
1789779462445,btc-updown-5m-1789779300,0.11,0.9,454.54545454545456,1.01,-0.01500000000000001,-6.818181818181823,1099.9706435064936
1789779478257,btc-updown-5m-1789779300,0.11,0.9,454.54545454545456,1.01,-0.01500000000000001,-6.818181818181823,1093.1524616883119
1789779494134,btc-updown-5m-1789779300,0.11,0.9,454.54545454545456,1.01,-0.01500000000000001,-6.818181818181823,1086.33427987013
1789779509434,btc-updown-5m-1789779300,0.11,0.9,454.54545454545456,1.01,-0.01500000000000001,-6.818181818181823,1079.5160980519483
1789779524714,btc-updown-5m-1789779300,0.11,0.9,454.54545454545456,1.01,-0.01500000000000001,-6.818181818181823,1072.6979162337666
1789779540153,btc-updown-5m-1789779300,0.11,0.9,408.47,1.01,-0.01500000000000001,-6.127050000000004,1066.5708662337665
1789779558950,btc-updown-5m-1789779300,0.11,0.9,403.47,1.01,-0.01500000000000001,-6.052050000000005,1060.5188162337665
1789779574437,btc-updown-5m-1789779300,0.11,0.9,403.47,1.01,-0.01500000000000001,-6.052050000000005,1054.4667662337665
1789779590282,btc-updown-5m-1789779300,0.11,0.67,338.96,0.78,0.21499999999999997,72.87639999999999,1127.3431662337666
1789781971768,btc-updown-5m-1789781700,0.03,0.98,140.35,1.01,-0.01500000000000001,-2.105250000000001,1125.2379162337666
1789781987259,btc-updown-5m-1789781700,0.03,0.47,20.0,0.5,0.495,9.9,1135.1379162337666
1789782234122,btc-updown-5m-1789782000,0.05,0.96,95.0,1.01,-0.01500000000000001,-1.425000000000001,1133.7129162337667
1789782249722,btc-updown-5m-1789782000,0.05,0.96,100.0,1.01,-0.01500000000000001,-1.5000000000000009,1132.2129162337667
1789782265220,btc-updown-5m-1789782000,0.05,0.96,50.0,1.01,-0.01500000000000001,-0.7500000000000004,1131.4629162337667
1789782280692,btc-updown-5m-1789782000,0.05,0.97,484.25,1.02,-0.02500000000000002,-12.10625000000001,1119.3566662337666
1789782296221,btc-updown-5m-1789782000,0.04,0.49,80.82,0.53,0.46499999999999997,37.58129999999999,1156.9379662337667
1789782393885,btc-updown-5m-1789782300,0.08,0.94,377.0,1.02,-0.02500000000000002,-9.425000000000008,1147.5129662337667
1789782409345,btc-updown-5m-1789782300,0.07,0.94,92.32,1.01,-0.01500000000000001,-1.3848000000000007,1146.1281662337667
1789782425007,btc-updown-5m-1789782300,0.07,0.94,150.32,1.01,-0.01500000000000001,-2.2548000000000012,1143.8733662337668
1789782440885,btc-updown-5m-1789782300,0.07,0.94,21.38,1.01,-0.01500000000000001,-0.3207000000000002,1143.5526662337668
1789782456439,btc-updown-5m-1789782300,0.07,0.95,630.75,1.02,-0.02500000000000002,-15.768750000000011,1127.7839162337668
1789782472325,btc-updown-5m-1789782300,0.06,0.94,80.32,1.0,-0.005,-0.40159999999999996,1127.382316233767
1789782488070,btc-updown-5m-1789782300,0.07,0.94,149.6,1.01,-0.01500000000000001,-2.2440000000000015,1125.138316233767
1789782503446,btc-updown-5m-1789782300,0.07,0.94,77.89,1.01,-0.01500000000000001,-1.1683500000000007,1123.969966233767
1789782519251,btc-updown-5m-1789782300,0.07,0.94,96.29,1.01,-0.01500000000000001,-1.4443500000000011,1122.525616233767
1789782534959,btc-updown-5m-1789782300,0.07,0.94,141.29,1.01,-0.01500000000000001,-2.119350000000001,1120.4062662337672
1789782550508,btc-updown-5m-1789782300,0.07,0.95,273.36,1.02,-0.02500000000000002,-6.834000000000006,1113.572266233767
1789782565931,btc-updown-5m-1789782300,0.06,0.95,190.99,1.01,-0.01500000000000001,-2.864850000000002,1110.7074162337672
1789782581564,btc-updown-5m-1789782300,0.06,0.95,313.21,1.01,-0.01500000000000001,-4.698150000000003,1106.0092662337672
1789782596692,btc-updown-5m-1789782300,0.06,0.64,110.86,0.7,0.29500000000000004,32.703700000000005,1138.7129662337672
1789783937540,btc-updown-5m-1789783800,0.13,0.88,21.86,1.01,-0.01500000000000001,-0.3279000000000002,1138.3850662337672
1789783952637,btc-updown-5m-1789783800,0.13,0.88,157.0,1.01,-0.01500000000000001,-2.3550000000000018,1136.0300662337672
1789783968337,btc-updown-5m-1789783800,0.13,0.88,384.6153846153846,1.01,-0.01500000000000001,-5.769230769230773,1130.2608354645365
1789783983786,btc-updown-5m-1789783800,0.13,0.88,94.0,1.01,-0.01500000000000001,-1.410000000000001,1128.8508354645364
1789783999489,btc-updown-5m-1789783800,0.13,0.97,89.0,1.1,-0.1050000000000001,-9.345000000000008,1119.5058354645364
1789784015164,btc-updown-5m-1789783800,0.04,0.96,182.93,1.0,-0.005,-0.9146500000000001,1118.5911854645365
1789784030967,btc-updown-5m-1789783800,0.05,0.96,191.0,1.01,-0.01500000000000001,-2.865000000000002,1115.7261854645365
1789784046321,btc-updown-5m-1789783800,0.05,0.95,69.59,1.0,-0.005,-0.34795000000000004,1115.3782354645364
1789784061971,btc-updown-5m-1789783800,0.06,0.95,124.0,1.01,-0.01500000000000001,-1.8600000000000012,1113.5182354645365
1789784077817,btc-updown-5m-1789783800,0.06,0.95,216.43,1.01,-0.01500000000000001,-3.246450000000002,1110.2717854645364
1789784093538,btc-updown-5m-1789783800,0.06,0.39,345.34,0.45,0.545,188.2103,1298.4820854645363
1789789478077,btc-updown-5m-1789789200,0.02,0.98,23.0,1.0,-0.005,-0.115,1298.3670854645363
1789789493618,btc-updown-5m-1789789200,0.03,0.6,188.3,0.63,0.365,68.7295,1367.0965854645362
1789789737087,btc-updown-5m-1789789500,0.04,0.97,108.58,1.01,-0.01500000000000001,-1.6287000000000011,1365.4678854645363
1789789752758,btc-updown-5m-1789789500,0.04,0.98,374.87,1.02,-0.02500000000000002,-9.371750000000008,1356.0961354645362
1789789768542,btc-updown-5m-1789789500,0.03,0.98,295.0,1.01,-0.01500000000000001,-4.4250000000000025,1351.6711354645363
1789789784430,btc-updown-5m-1789789500,0.03,0.98,366.94,1.01,-0.01500000000000001,-5.504100000000004,1346.1670354645362
1789790654068,btc-updown-5m-1789790400,0.06,0.95,833.3333333333334,1.01,-0.01500000000000001,-12.500000000000009,1333.6670354645362
1789790669601,btc-updown-5m-1789790400,0.06,0.95,514.49,1.01,-0.01500000000000001,-7.717350000000005,1325.9496854645363
1789790685205,btc-updown-5m-1789790400,0.06,0.44,63.0,0.5,0.495,31.185,1357.1346854645362
1789790855772,btc-updown-5m-1789790700,0.07,0.94,23.58,1.01,-0.01500000000000001,-0.3537000000000002,1356.7809854645363
1789790871442,btc-updown-5m-1789790700,0.07,0.94,75.0,1.01,-0.01500000000000001,-1.1250000000000007,1355.6559854645363
1789790886919,btc-updown-5m-1789790700,0.07,0.95,226.63,1.02,-0.02500000000000002,-5.6657500000000045,1349.9902354645362
1789790902272,btc-updown-5m-1789790700,0.06,0.95,85.53,1.01,-0.01500000000000001,-1.282950000000001,1348.7072854645362
1789790917471,btc-updown-5m-1789790700,0.06,0.96,267.0,1.02,-0.02500000000000002,-6.675000000000005,1342.0322854645362
1789790933171,btc-updown-5m-1789790700,0.05,0.96,191.79,1.01,-0.01500000000000001,-2.876850000000002,1339.1554354645361
1789790948918,btc-updown-5m-1789790700,0.05,0.97,525.79,1.02,-0.02500000000000002,-13.144750000000009,1326.0106854645362
1789790964085,btc-updown-5m-1789790700,0.04,0.97,283.19,1.01,-0.01500000000000001,-4.247850000000002,1321.7628354645362
1789790979762,btc-updown-5m-1789790700,0.04,0.38,102.2,0.42,0.5750000000000001,58.76500000000001,1380.5278354645363
1789792960938,btc-updown-5m-1789792800,0.04,0.97,417.35,1.01,-0.01500000000000001,-6.2602500000000045,1374.2675854645363
1789792975989,btc-updown-5m-1789792800,0.04,0.97,510.37,1.01,-0.01500000000000001,-7.655550000000005,1366.6120354645363
1789792991942,btc-updown-5m-1789792800,0.04,0.98,538.2,1.02,-0.02500000000000002,-13.45500000000001,1353.1570354645364
1789793007519,btc-updown-5m-1789792800,0.03,0.97,221.3,1.0,-0.005,-1.1065,1352.0505354645363
1789793023529,btc-updown-5m-1789792800,0.04,0.97,445.08,1.01,-0.01500000000000001,-6.676200000000004,1345.3743354645362
1789793039502,btc-updown-5m-1789792800,0.04,0.97,185.05,1.01,-0.01500000000000001,-2.775750000000002,1342.5985854645362
1789793055518,btc-updown-5m-1789792800,0.04,0.97,95.0,1.01,-0.01500000000000001,-1.425000000000001,1341.1735854645362
1789793070711,btc-updown-5m-1789792800,0.04,0.98,534.9,1.02,-0.02500000000000002,-13.37250000000001,1327.8010854645363
1789793086547,btc-updown-5m-1789792800,0.03,0.37,70.0,0.4,0.595,41.65,1369.4510854645364
1789793621770,btc-updown-5m-1789793400,0.06,0.96,527.27,1.02,-0.02500000000000002,-13.18175000000001,1356.2693354645364
1789793637465,btc-updown-5m-1789793400,0.05,0.96,288.0,1.01,-0.01500000000000001,-4.320000000000003,1351.9493354645365
1789793653292,btc-updown-5m-1789793400,0.05,0.96,341.51,1.01,-0.01500000000000001,-5.122650000000003,1346.8266854645365
1789793669045,btc-updown-5m-1789793400,0.05,0.96,191.93,1.01,-0.01500000000000001,-2.878950000000002,1343.9477354645364
1789793684490,btc-updown-5m-1789793400,0.05,0.97,342.53,1.02,-0.02500000000000002,-8.563250000000005,1335.3844854645365
1789795148931,btc-updown-5m-1789794900,0.14,0.87,51.95,1.01,-0.01500000000000001,-0.7792500000000006,1334.6052354645365
1789795164381,btc-updown-5m-1789794900,0.14,0.87,20.72,1.01,-0.01500000000000001,-0.3108000000000002,1334.2944354645365
1789795180243,btc-updown-5m-1789794900,0.14,0.87,20.72,1.01,-0.01500000000000001,-0.3108000000000002,1333.9836354645365
1789795196135,btc-updown-5m-1789794900,0.14,0.31,153.0,0.45,0.545,83.385,1417.3686354645365
1789795680632,btc-updown-5m-1789795500,0.14,0.87,68.85,1.01,-0.01500000000000001,-1.0327500000000005,1416.3358854645364
1789795696407,btc-updown-5m-1789795500,0.14,0.87,15.0,1.01,-0.01500000000000001,-0.22500000000000014,1416.1108854645365
1789795712312,btc-updown-5m-1789795500,0.14,0.91,120.0,1.05,-0.05500000000000004,-6.600000000000005,1409.5108854645366
1789795727818,btc-updown-5m-1789795500,0.11,0.91,93.0,1.02,-0.02500000000000002,-2.325000000000002,1407.1858854645366
1789795743660,btc-updown-5m-1789795500,0.1,0.91,163.07,1.01,-0.01500000000000001,-2.4460500000000014,1404.7398354645366
1789797233002,btc-updown-5m-1789797000,0.04,0.97,240.18,1.01,-0.01500000000000001,-3.6027000000000027,1401.1371354645366
1789797248563,btc-updown-5m-1789797000,0.04,0.98,592.86,1.02,-0.02500000000000002,-14.821500000000011,1386.3156354645366
1789797264072,btc-updown-5m-1789797000,0.03,0.98,345.0,1.01,-0.01500000000000001,-5.175000000000003,1381.1406354645367
1789797279507,btc-updown-5m-1789797000,0.03,0.98,366.59,1.01,-0.01500000000000001,-5.498850000000004,1375.6417854645367
1789797295260,btc-updown-5m-1789797000,0.03,0.55,115.35,0.5800000000000001,0.4149999999999999,47.87024999999999,1423.5120354645367
1789797752481,btc-updown-5m-1789797600,0.09,0.92,259.34,1.01,-0.01500000000000001,-3.890100000000002,1419.6219354645366
1789797767944,btc-updown-5m-1789797600,0.09,0.92,249.99,1.01,-0.01500000000000001,-3.7498500000000026,1415.8720854645367
1789797783373,btc-updown-5m-1789797600,0.09,0.92,268.27,1.01,-0.01500000000000001,-4.024050000000003,1411.8480354645367
1789797798934,btc-updown-5m-1789797600,0.09,0.92,205.47,1.01,-0.01500000000000001,-3.082050000000002,1408.7659854645367
1789797814456,btc-updown-5m-1789797600,0.09,0.93,90.0,1.02,-0.02500000000000002,-2.2500000000000018,1406.5159854645367
1789797830523,btc-updown-5m-1789797600,0.08,0.93,125.0,1.01,-0.01500000000000001,-1.8750000000000013,1404.6409854645367
1789797846023,btc-updown-5m-1789797600,0.08,0.94,314.85,1.02,-0.02500000000000002,-7.871250000000006,1396.7697354645368
1789797861492,btc-updown-5m-1789797600,0.07,0.94,55.0,1.01,-0.01500000000000001,-0.8250000000000005,1395.9447354645367
1789797876893,btc-updown-5m-1789797600,0.07,0.94,85.68,1.01,-0.01500000000000001,-1.285200000000001,1394.6595354645367
1789797892218,btc-updown-5m-1789797600,0.07,0.46,302.04,0.53,0.46499999999999997,140.4486,1535.1081354645366
1789798046133,btc-updown-5m-1789797900,0.1,0.91,36.02,1.01,-0.01500000000000001,-0.5403000000000004,1534.5678354645368
1789798061882,btc-updown-5m-1789797900,0.1,0.92,330.17,1.02,-0.02500000000000002,-8.254250000000006,1526.3135854645368
1789798077631,btc-updown-5m-1789797900,0.09,0.92,286.59,1.01,-0.01500000000000001,-4.2988500000000025,1522.014735464537
1789798093116,btc-updown-5m-1789797900,0.09,0.92,170.08,1.01,-0.01500000000000001,-2.551200000000002,1519.4635354645368
1789798108572,btc-updown-5m-1789797900,0.09,0.92,531.66,1.01,-0.01500000000000001,-7.974900000000004,1511.4886354645369
1789798124450,btc-updown-5m-1789797900,0.09,0.92,181.25,1.01,-0.01500000000000001,-2.7187500000000018,1508.7698854645369
1789798140151,btc-updown-5m-1789797900,0.09,0.9,2.56,0.99,0.005000000000000009,0.012800000000000023,1508.7826854645368
1789798155734,btc-updown-5m-1789797900,0.11,0.9,377.27,1.01,-0.01500000000000001,-5.659050000000003,1503.1236354645368
1789798171238,btc-updown-5m-1789797900,0.11,0.9,225.71,1.01,-0.01500000000000001,-3.3856500000000023,1499.737985464537
1789798186998,btc-updown-5m-1789797900,0.11,0.33,378.53,0.44,0.555,210.08415,1709.8221354645368
1789799847926,btc-updown-5m-1789799700,0.05,0.97,518.7,1.02,-0.02500000000000002,-12.96750000000001,1696.8546354645368
1789799863487,btc-updown-5m-1789799700,0.04,0.97,180.0,1.01,-0.01500000000000001,-2.700000000000002,1694.1546354645368
1789799878835,btc-updown-5m-1789799700,0.04,0.97,85.0,1.01,-0.01500000000000001,-1.2750000000000008,1692.8796354645367
1789799894149,btc-updown-5m-1789799700,0.04,0.96,144.62,1.0,-0.005,-0.7231000000000001,1692.1565354645368
1789799909760,btc-updown-5m-1789799700,0.05,0.96,164.0,1.01,-0.01500000000000001,-2.4600000000000017,1689.6965354645367
1789799925242,btc-updown-5m-1789799700,0.05,0.96,391.97,1.01,-0.01500000000000001,-5.8795500000000045,1683.8169854645366
1789799940843,btc-updown-5m-1789799700,0.05,0.96,122.95,1.01,-0.01500000000000001,-1.8442500000000013,1681.9727354645365
1789799956335,btc-updown-5m-1789799700,0.05,0.96,68.0,1.01,-0.01500000000000001,-1.0200000000000007,1680.9527354645365
1789799971983,btc-updown-5m-1789799700,0.05,0.96,62.79,1.01,-0.01500000000000001,-0.9418500000000006,1680.0108854645366
1789799987793,btc-updown-5m-1789799700,0.05,0.47,138.36,0.52,0.475,65.721,1745.7318854645366
1789800549654,btc-updown-5m-1789800300,0.11,0.9,6.53,1.01,-0.01500000000000001,-0.09795000000000006,1745.6339354645365
1789801147188,btc-updown-5m-1789800900,0.14,0.86,6.66,1.0,-0.005,-0.0333,1745.6006354645365
1789801374657,btc-updown-5m-1789801200,0.14,0.9,65.0,1.04,-0.04500000000000003,-2.925000000000002,1742.6756354645365
1789801390349,btc-updown-5m-1789801200,0.12,0.88,39.99,1.0,-0.005,-0.19995000000000002,1742.4756854645366
1789801406032,btc-updown-5m-1789801200,0.13,0.88,236.72,1.01,-0.01500000000000001,-3.5508000000000024,1738.9248854645366
1789801421779,btc-updown-5m-1789801200,0.13,0.88,224.55,1.01,-0.01500000000000001,-3.3682500000000024,1735.5566354645366
1789801452262,btc-updown-5m-1789801200,0.01,0.999,7.0,1.009,-0.013999999999999898,-0.09799999999999928,1735.4586354645367
1789801482053,btc-updown-5m-1789801200,0.002,0.999,1.0,1.001,-0.00599999999999989,-0.00599999999999989,1735.4526354645366
1789801497642,btc-updown-5m-1789801200,0.01,0.5,24.68,0.51,0.485,11.9698,1747.4224354645366
1789802332385,btc-updown-5m-1789802100,0.02,0.99,441.0,1.01,-0.01500000000000001,-6.615000000000005,1740.8074354645366
1789802347818,btc-updown-5m-1789802100,0.02,0.99,422.0,1.01,-0.01500000000000001,-6.3300000000000045,1734.4774354645367
1789802363147,btc-updown-5m-1789802100,0.02,0.99,321.3,1.01,-0.01500000000000001,-4.819500000000003,1729.6579354645366
1789802378795,btc-updown-5m-1789802100,0.02,0.99,128.8,1.01,-0.01500000000000001,-1.9320000000000015,1727.7259354645366
1789802394792,btc-updown-5m-1789802100,0.02,0.31,15.0,0.33,0.6649999999999999,9.975,1737.7009354645365
1789803252089,btc-updown-5m-1789803000,0.02,0.99,365.93,1.01,-0.01500000000000001,-5.4889500000000035,1732.2119854645366
1789803267765,btc-updown-5m-1789803000,0.02,0.99,320.65,1.01,-0.01500000000000001,-4.809750000000003,1727.4022354645367
1789803283589,btc-updown-5m-1789803000,0.02,0.95,232.64,0.97,0.025000000000000026,5.816000000000006,1733.2182354645367
1789803298886,btc-updown-5m-1789803000,0.06,0.45,108.37,0.51,0.485,52.55945,1785.7776854645367
1789803840968,btc-updown-5m-1789803600,0.07,0.95,176.59,1.02,-0.02500000000000002,-4.414750000000003,1781.3629354645368
1789803856815,btc-updown-5m-1789803600,0.06,0.95,57.0,1.01,-0.01500000000000001,-0.8550000000000005,1780.5079354645368
1789803872444,btc-updown-5m-1789803600,0.06,0.96,28.57,1.02,-0.02500000000000002,-0.7142500000000005,1779.7936854645368
1789803888167,btc-updown-5m-1789803600,0.05,0.49,34.65,0.54,0.45499999999999996,15.765749999999999,1795.5594354645368
